ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K0	Data
616	POSH5	POSH5.001	25	38.2497	-78.7424	Madison Run	0	0	0	0	0	0	0	0.88728	0	0	0	0	0	0	0	0.11268	0-0-0-0-0-0-0-88.7-0-0-0-0-0-0-0-11.3
618	POSH8	POSH8.001	49	38.3144	-78.6732	Onemile Run	0	0	0	0	0	0	0	0.982897959	0	0	0	0	0	0	0	0.017102041	0-0-0-0-0-0-0-98.3-0-0-0-0-0-0-0-1.7
619	POSH9	POSH9.001	50	38.321	-78.6567	Twomile Run	0	0	0.47084	0	0	0	0	0.52916	0	0	0	0	0	0	0	0	0-0-47.1-0-0-0-0-52.9-0-0-0-0-0-0-0-0
620	JAMR1	JAMR1.01	50	38.2417	-78.6889	Doyle's R.	0	0	0.2915	0	0	0	0	0.63248	0	0	0	0	0	0	0	0.07598	0-0-29.2-0-0-0-0-63.2-0-0-0-0-0-0-0-7.6
621	JAMR2	JAMR2.001	49	38.2069	-78.7266	N. Fork Moorman R.	0	0	0.167857143	0	0	0.496571429	0	0.335571429	0	0	0	0	0	0	0	0	0-0-16.8-0-0-49.7-0-33.6-0-0-0-0-0-0-0-0
622	JARR1	JARR1.001	25	38.3461	-78.5184	Swift Run	0	0	0.3542	0	0	0.22428	0	0.3814	0	0	0	0	0	0	0	0.04	0-0-35.4-0-0-22.4-0-38.1-0-0-0-0-0-0-0-4
623	JARR2	JARR2.01	49	38.2794	-78.6402	Ivy Creek	0	0	0.26655102	0	0	0	0	0.69677551	0	0	0	0	0	0	0	0.036653061	0-0-26.7-0-0-0-0-69.7-0-0-0-0-0-0-0-3.7
624	JARR3	SH75.001	25	38.2788	-78.62369	Ivy Creek Tributary	0	0	0.35556	0	0	0	0	0.6444	0	0	0	0	0	0	0	0	0-0-35.6-0-0-0-0-64.4-0-0-0-0-0-0-0-0
625	RAPH1	RAPH1.01	50	38.7574	-78.2304	Waterfall Branch	0	0	0.76114	0	0	0.23522	0	0	0	0	0	0	0	0	0	0.00352	0-0-76.1-0-0-23.5-0-0-0-0-0-0-0-0-0-0.4
626	RAPH10	RAPH10.001	50	38.602	-78.3429	Hughes R.	0	0	0	0	0	0	0	0	0	0	0.99658	0	0	0	0	0.00342	0-0-0-0-0-0-0-0-0-0-99.7-0-0-0-0-0.3
627	RAPH11	RAPH11.051	73	38.602	-78.3429	Hughes R.	0	0	0	0	0	0	0	0	0	0	0.985849315	0	0	0	0	0.014150685	0-0-0-0-0-0-0-0-0-0-98.6-0-0-0-0-1.4
628	RAPH12	RAPH12.01	23	38.5746	-78.3305	Brokenback Run	0	0	0	0	0	0	0	0	0	0	0.962391304	0	0	0	0	0.037608696	0-0-0-0-0-0-0-0-0-0-96.2-0-0-0-0-3.8
629	RAPH13	RAPH13.01	44	38.5373	-78.3052	Ragged Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
630	RAPH14	SH73.001	30	38.60539	-78.31641	Hannah Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
631	RAPH15	SH74.001	30	38.6039	-78.33224	Hughes Trib	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
632	RAPH16	SH80.001	30	38.6028	-78.34771	Nicholson Hollow	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
635	RAPH2	RAPH2.01	50	38.7478	-78.2628	Keyser Run	0	0	0.3967	0	0	0.11668	0	0.46662	0	0	0	0	0	0	0	0.02	0-0-39.7-0-0-11.7-0-46.7-0-0-0-0-0-0-0-2
636	RAPH3	RAPH3.01	50	38.7132	-78.2785	Piney R.	0	0	0.86798	0	0	0	0	0.1315	0	0	0	0	0	0	0	0.00054	0-0-86.8-0-0-0-0-13.2-0-0-0-0-0-0-0-0.1
637	RAPH4	RAPH4.01	49	38.7016	-78.2894	N. Fork Thornton	0	0	0.731653061	0	0	0	0	0.232020408	0	0	0	0	0	0	0	0.036306122	0-0-73.2-0-0-0-0-23.2-0-0-0-0-0-0-0-3.6
638	RAPH5	RAPH5.51	25	38.6597	-78.286	S. Fork Thornton	0	0	0.23608	0	0	0	0	0.76128	0	0	0	0	0	0	0	0.00264	0-0-23.6-0-0-0-0-76.1-0-0-0-0-0-0-0-0.3
639	RAPH6	RAPH6.001	50	38.6352	-78.278	Hazel R.	0	0	0.25718	0	0	0.49072	0	0.20472	0	0	0	0	0	0	0	0.04732	0-0-25.7-0-0-49.1-0-20.5-0-0-0-0-0-0-0-4.7
640	RAPH7	RAPH7.01	25	38.6013	-78.285	Broad Hollow Run	0	0	0.43916	0	0	0.254	0	0.30676	0	0	0	0	0	0	0	0	0-0-43.9-0-0-25.4-0-30.7-0-0-0-0-0-0-0-0
641	RAPH8	RAPH8.001	40	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
642	RAPH9	RAPH9.041	25	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
643	RAPJ1	RAPJ1.01	50	38.8264	-78.1595	Indian Run	0	0	0.22136	0	0	0	0	0.73546	0	0	0	0	0	0	0	0.04316	0-0-22.1-0-0-0-0-73.5-0-0-0-0-0-0-0-4.3
644	RAPJ2	RAPJ2.001	50	38.8066	-78.1555	Bolton Branch	0	0	0.69114	0	0	0	0	0.30676	0	0	0	0	0	0	0	0.00208	0-0-69.1-0-0-0-0-30.7-0-0-0-0-0-0-0-0.2
645	RAPJ3	RAPJ3.01	50	38.7729	-78.1659	Jordan R.	0	0	0.33984	0	0	0	0	0.65494	0	0	0	0	0	0	0	0.00516	0-0-34-0-0-0-0-65.5-0-0-0-0-0-0-0-0.5
647	RAPR10	RAPR10.051	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0	0	0.9608	0	0	0	0	0.0392	0-0-0-0-0-0-0-0-0-0-96.1-0-0-0-0-3.9
648	RAPR11	RAPR11.01	49	38.4666	-78.4428	Conway	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
649	RAPR12	RAPR12.01	50	38.4376	-78.4685	Devil's Ditch	0	0	0	0	0	0	0	0	0	0	0.99884	0	0	0	0	0.00116	0-0-0-0-0-0-0-0-0-0-99.9-0-0-0-0-0.1
650	RAPR13	RAPR13.01	25	38.4148	-78.4701	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
651	RAPR14	RAPR14.01	25	38.3797	-78.5055	South R.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
652	RAPR15	SH67.001	25	38.45095	-78.44411	Bush Mountain Stream	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
653	RAPR16	SH68.001	30	38.54372	-78.37149	Cedar Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
654	RAPR17	SH69.001	30	38.50457	-78.40163	Dark Hollow	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
655	RAPR18	SH72.001	25	38.3916	-78.47795	Entry Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
656	RAPR19	SH76.001	30	38.48337	-78.43376	Laurel Prong	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
657	RAPR2	RAPR2.01	24	38.5635	-78.3638	White Oak Canyon Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
658	RAPR20	SH78.001	30	38.50017	-78.43459	Mill Prong	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
659	RAPR21	SH79.001	30	38.5704	-78.35266	Negro Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
662	RAPR24	SH83.001	30	38.41675	-78.47255	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
663	RAPR25	SH86.001	30	38.5346	-78.41011	Rose River	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
664	RAPR26	SH89.001	30	38.57729	-78.37114	White Oak Canyon Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
665	RAPR3	RAPR3.01	25	38.5471	-78.3754	Cedar Run	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
666	RAPR4	RAPR4.001	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
667	RAPR5	RAPR5.051	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0	0	0.99812	0	0	0	0	0.00188	0-0-0-0-0-0-0-0-0-0-99.8-0-0-0-0-0.2
668	RAPR6	RAPR6.001	50	38.5227	-78.42	Hogcamp Branch	0	0	0	0	0	0	0	0	0	0	0.93822	0	0	0	0	0.06176	0-0-0-0-0-0-0-0-0-0-93.8-0-0-0-0-6.2
669	RAPR7	RAPR7.001	45	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
670	RAPR8	RAPR8.051	39	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
671	RAPR9	RAPR9.001	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0	0	0.98778	0	0	0	0	0.01222	0-0-0-0-0-0-0-0-0-0-98.8-0-0-0-0-1.2
673	SANR10	WRC008.001	20	36.075153	-81.786286	Bucks Timber Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
675	SANR12	WRC010.001	20	35.9847383	-81.856655	Harper Creek	0.97075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02925	97.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2.9
676	SANR13	WRC013.001	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0.44285	0	0	0	0.4723	0	0	0	0	0	0	0	0	0	0	0.08485	44.3-0-0-0-47.2-0-0-0-0-0-0-0-0-0-0-8.5
677	SANR14	WRC014.001	20	36.0909312	-81.7941819	Little Wilson Creek	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
678	SANR15	WRC015.001	20	36.067003	-81.630581	Mulberry Creek	0.16145	0	0	0	0.8382	0	0	0	0	0	0	0	0	0	0	0.00035	16.1-0-0-0-83.8-0-0-0-0-0-0-0-0-0-0-0
680	SANR17	WRC017.001	20	35.9596683	-81.888163	Upper Creek	0.6482	0	0	0.3518	0	0	0	0	0	0	0	0	0	0	0	0	64.8-0-0-35.2-0-0-0-0-0-0-0-0-0-0-0-0
681	SANR18	WRC018.001	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0.52505	0	0	0	0.4574	0	0	0	0	0	0	0	0	0	0	0.0175	52.5-0-0-0-45.7-0-0-0-0-0-0-0-0-0-0-1.8
682	SANR19	WRC020.001	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0.1548	0	0	0.8452	0	0	0	0	0	0	0	0	0	0	0	0	15.5-0-0-84.5-0-0-0-0-0-0-0-0-0-0-0-0
683	SANR2	WRC011.001	20	35.596247	-81.706086	Henry Fork	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0
684	SANR20	WRC021.001	20	36.0894111	-81.8022855	Wilson Creek	0	0	0	0	0.99975	0	0	0	0	0	0	0	0	0	0	0.00025	0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0
686	SANR22	WRC002.001	20	35.183939	-82.531411	Uncles Creek (above falls)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0
687	SANR23	WRC392.001	36	35.893897	-81.97595	UT Honeycutt Creek	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
690	SANR4	WRC019.001	20	35.9573661	-81.9253382	UT Linville River	0.99995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
691	SANR5	WRC006.001	20	35.793128	-82.141186	Bee Rock Creek	0	0	0	0	0	0	0	0	0	0.9405	0	0	0	0	0	0.0595	0-0-0-0-0-0-0-0-0-94.1-0-0-0-0-0-6
695	SANR9	WRC007.001	20	35.907003	-81.860933	Buck Creek	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0
697	SAV_GA1	GA01.001	38	34.987823	-83.272426	Ammons Creek	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
698	SAV_GA10	GA10.001	30	34.953095	-83.539133	Flat Branch	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
699	SAV_GA12	GA12.001	30	34.911669	-83.313096	Tuckaluge Creek	0	0	0	0	0	0	0	0	0.6076	0	0	0	0	0	0.381966667	0.010333333	0-0-0-0-0-0-0-0-60.8-0-0-0-0-0-38.2-1
700	SAV_GA22	GA22.001	30	34.860172	-83.644773	Perry Cove	0	0	0.122533333	0	0	0	0	0	0.861133333	0	0	0	0	0	0	0.016333333	0-0-12.3-0-0-0-0-0-86.1-0-0-0-0-0-0-1.6
701	SAV_GA23	GA23.001	30	34.883037	-83.604608	Lindsey Branch	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
702	SAV_GA8	GA08.001	30	34.869109	-83.622943	North Moccasin Creek	0	0	0	0	0	0	0	0	0.9443	0	0	0	0	0	0	0.0557	0-0-0-0-0-0-0-0-94.4-0-0-0-0-0-0-5.6
704	SAVR10	WRC265.001	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0	0	0	0.76275	0	0	0	0	0	0	0	0.10975	0	0	0	0.1275	0-0-0-76.3-0-0-0-0-0-0-0-11-0-0-0-12.8
705	SAVR11	WRC266.001	16	35.017875	-83.2746057	West Fork Overflow Creek	0	0	0	0.8859375	0	0	0	0	0.114	0	0	0	0	0	0	0.0000625	0-0-0-88.6-0-0-0-0-11.4-0-0-0-0-0-0-0
708	SAVR4	WRC257.001	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0	0	0	0.31635	0	0	0	0	0.64345	0	0	0	0	0	0	0.0402	0-0-0-31.6-0-0-0-0-64.3-0-0-0-0-0-0-4
709	SAVR5	WRC258.001	20	35.0112651	-83.1217918	Glade Creek	0	0	0	0	0	0	0	0	0.83885	0	0	0	0	0	0	0.16105	0-0-0-0-0-0-0-0-83.9-0-0-0-0-0-0-16.1
710	SAVR6	WRC259.001	16	35.16205	-82.928467	Indian Creek	0	0	0	0.9009375	0	0	0	0	0	0	0	0	0	0	0	0.0990625	0-0-0-90.1-0-0-0-0-0-0-0-0-0-0-0-9.9
712	SAVR8	WRC263.001	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0	0	0	0.927	0	0	0	0	0	0	0	0	0	0	0	0.07295	0-0-0-92.7-0-0-0-0-0-0-0-0-0-0-0-7.3
714	SC01	SC01.001	60	34.962301	-83.097877	King Creek	0	0	0	0	0	0	0	0	0.123366667	0	0	0	0	0	0.780683333	0.095916667	0-0-0-0-0-0-0-0-12.3-0-0-0-0-0-78.1-9.6
715	SC02	SC02.001	60	34.942555	-83.09442	Crane Creek	0	0	0	0	0	0	0	0	0.369233333	0	0	0	0	0	0.604116667	0.026633333	0-0-0-0-0-0-0-0-36.9-0-0-0-0-0-60.4-2.7
717	IOWR1	IOWR1.001	53	43.4179	-91.9378	South Pine Creek	0	0	0.381509434	0	0	0.599622642	0	0	0	0	0	0	0	0	0	0.018867925	0-0-38.2-0-0-60-0-0-0-0-0-0-0-0-0-1.9
718	ISRO1	ISRO1.001	28	47.9335	-89.1055	Washington Creek	0	0	0.760071429	0	0	0.160964286	0	0	0	0	0	0	0	0	0	0.078964286	0-0-76-0-0-16.1-0-0-0-0-0-0-0-0-0-7.9
719	ISRO2	ISRO2.001	29	47.9212	-89.0752	Grace Creek	0	0	0.747	0	0	0.208689655	0	0	0	0	0	0	0	0	0	0.044310345	0-0-74.7-0-0-20.9-0-0-0-0-0-0-0-0-0-4.4
721	ISRO4	ISRO4.001	56	48.1127	-88.5697	Tobin Harbor	0	0	0.791053571	0	0	0.129285714	0	0	0	0	0	0	0	0	0	0.079642857	0-0-79.1-0-0-12.9-0-0-0-0-0-0-0-0-0-8
722	LACR1	LACR1.001	50	44.0877	-90.8523	Soper Creek	0	0	0.4248	0	0	0	0	0.3921	0	0	0	0	0.10008	0	0	0.08306	0-0-42.5-0-0-0-0-39.2-0-0-0-0-10-0-0-8.3
723	NEFS1	NEFS1.001	50	46.6565	-53.2144	Freshwater R.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
724	NEFS2	NEFS2.001	36	46.6374	-53.1604	Watern Cove	0	0	0	0	0	0.999944444	0	0	0	0	0	0	0	0	0	5.55556E-05	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
725	NYNS1	NY18.001	30	40.863817	-73.200704	Nissequoque Creek	0	0	0	0	0	0.967933333	0	0	0	0	0	0	0	0	0	0.032066667	0-0-0-0-0-96.8-0-0-0-0-0-0-0-0-0-3.2
726	QUEM1	QUEM1.001	50	51.4174	-72.9409	Pepeshquasati R.	0	0	0.9991	0	0	0	0	0	0	0	0	0	0	0	0	0.0009	0-0-99.9-0-0-0-0-0-0-0-0-0-0-0-0-0.1
727	QUEM2	QUEM2.001	43	51.3628	-72.7588	Cheno R.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
728	WISR1	WISR1.001	50	43.397	-89.6521	Parfrey's Glen Creek	0	0	0	0	0	0.99548	0	0	0	0	0	0	0	0	0	0.00452	0-0-0-0-0-99.5-0-0-0-0-0-0-0-0-0-0.5
729	WISR2	WISR2.001	49	43.4897	-90.3664	Melancthon Creek	0	0	0.60344898	0	0	0.106040816	0	0.20822449	0	0	0	0	0	0	0	0.082244898	0-0-60.3-0-0-10.6-0-20.8-0-0-0-0-0-0-0-8.2
730	WISR3	WISR3.001	50	43.2845	-90.3306	Ash Creek	0	0	0	0	0	0.88048	0	0	0	0	0	0	0	0	0	0.11948	0-0-0-0-0-88-0-0-0-0-0-0-0-0-0-11.9
731	MACS1	MACS1.001	81	41.594	-70.5066	Quashnet R., Cape Cod	0	0	0	0	0	0.93317284	0	0	0	0	0	0	0	0	0	0.06682716	0-0-0-0-0-93.3-0-0-0-0-0-0-0-0-0-6.7
732	MACS2	MACS2.001	49	41.5842	-70.5022	Red Brook, Cape Cod	0	0	0	0	0	0.997183673	0	0	0	0	0	0	0	0	0	0.002816327	0-0-0-0-0-99.7-0-0-0-0-0-0-0-0-0-0.3
733	MACS3	MACS3.001	28	41.6337	-70.4518	Santuit R., Cape Cod	0	0	0.140535714	0	0	0.859464286	0	0	0	0	0	0	0	0	0	0	0-0-14.1-0-0-85.9-0-0-0-0-0-0-0-0-0-0
734	MACS4	MACS4.001	43	41.6245	-70.481	Mashpee R., Cape Cod	0	0	0.162418605	0	0	0.814325581	0	0	0	0	0	0	0	0	0	0.023255814	0-0-16.2-0-0-81.4-0-0-0-0-0-0-0-0-0-2.3
735	NYLC1	DS02.001	30	44.288799	-73.52619	Spruce Mill Brook	0	0	0.212933333	0	0	0.787066667	0	0	0	0	0	0	0	0	0	0	0-0-21.3-0-0-78.7-0-0-0-0-0-0-0-0-0-0
736	NYLC2	DS01.001	32	44.298636	-73.742629	Styles Brook	0	0	0.766625	0.15621875	0	0	0	0	0	0	0	0	0	0	0	0.07715625	0-0-76.7-15.6-0-0-0-0-0-0-0-0-0-0-0-7.7
737	VTLC1	VTLC1.01	50	44.1647	-72.8934	Slide Brook	0	0	0	0	0	0.9147	0	0	0	0	0	0	0	0	0	0.0853	0-0-0-0-0-91.5-0-0-0-0-0-0-0-0-0-8.5
738	VTLC2	VTLC2.01	50	43.8135	-72.9649	Kettle Brook	0	0	0	0	0	0.94628	0	0	0	0	0	0	0	0	0	0.05372	0-0-0-0-0-94.6-0-0-0-0-0-0-0-0-0-5.4
739	VTLM	VTLM.01	50	44.7845	-71.995	Bald Mountain Brook	0	0	0.18056	0	0	0.81936	0	0	0	0	0	0	0	0	0	0.0001	0-0-18.1-0-0-81.9-0-0-0-0-0-0-0-0-0-0
740	NYCS1	NYCS1.001	40	40.762	-73.1492	Connetquot R.	0	0	0	0	0	0.998625	0	0	0	0	0	0	0	0	0	0.0014	0-0-0-0-0-99.9-0-0-0-0-0-0-0-0-0-0.1
741	NYCS2	NY18.061	30	40.771759	-73.156219	Connetquot R.	0	0	0.437333333	0	0	0.5166	0	0	0	0	0	0	0	0	0	0.046066667	0-0-43.7-0-0-51.7-0-0-0-0-0-0-0-0-0-4.6
742	NYSS1	NY18.031	30	40.772389	-72.993351	Swan River	0	0	0.5403	0	0	0.2513	0	0.208466667	0	0	0	0	0	0	0	0	0-0-54-0-0-25.1-0-20.8-0-0-0-0-0-0-0-0
747	HUDR2	HUDR2.01	23	41.2902	-73.9943	Timp Brook	0	0	0.119	0	0	0.709130435	0	0.140304348	0	0	0	0	0	0	0	0.031521739	0-0-11.9-0-0-70.9-0-14-0-0-0-0-0-0-0-3.2
749	PASR1	PASR1.01	31	41.1571	-74.1386	Torne Brook	0	0	0.861258065	0	0	0.105258065	0	0	0	0	0	0	0	0	0	0.033483871	0-0-86.1-0-0-10.5-0-0-0-0-0-0-0-0-0-3.3
764	ACAD1	ACAD1.001	56	44.2869	-68.3478	Marshall Brook	0	0	0	0	0	0.999928571	0	0	0	0	0	0	0	0	0	7.14286E-05	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
765	ACAD2	ACAD2.001	55	44.2691	-68.3514	Lurvey Brook	0	0	0	0	0	0.9524	0	0	0	0	0	0	0	0	0	0.0476	0-0-0-0-0-95.2-0-0-0-0-0-0-0-0-0-4.8
766	ACAD3	ACAD3.001	55	44.314	-68.2246	Hunters Brook	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
767	ACAD4	ACAD4.001	55	44.3099	-68.2445	Stanley Brook	0	0	0	0	0	0.981818182	0	0	0	0	0	0	0	0	0	0.018181818	0-0-0-0-0-98.2-0-0-0-0-0-0-0-0-0-1.8
768	ACAD5	ACAD5.001	50	44.3177	-68.2557	Jordan Stream	0	0	0	0	0	0.99958	0	0	0	0	0	0	0	0	0	0.00042	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
769	ACAD6	ACAD6.001	41	44.3164	-68.2874	Hadlock Brook	0	0	0	0	0	0.949609756	0	0	0	0	0	0	0	0	0	0.050390244	0-0-0-0-0-95-0-0-0-0-0-0-0-0-0-5
770	CONR4	CONR4.01	50	42.8204	-72.969	Lamb Brook	0	0	0	0	0	0.97878	0	0	0	0	0	0	0	0	0	0.02122	0-0-0-0-0-97.9-0-0-0-0-0-0-0-0-0-2.1
771	CONR5	CONR5.001	37	42.7453	-72.3089	Brickyard Brook	0	0	0.155675676	0	0	0.844297297	0	0	0	0	0	0	0	0	0	0	0-0-15.6-0-0-84.4-0-0-0-0-0-0-0-0-0-0
773	CONR7	CONR7.001	50	42.639722	-72.988889	Manning Brook	0	0	0	0	0	0.97986	0	0	0	0	0	0	0	0	0	0.02014	0-0-0-0-0-98-0-0-0-0-0-0-0-0-0-2
774	NYHL	NYHL.01	31	43.6004	-74.8187	Horn Lake	0	0	0.961580645	0	0	0	0	0	0	0	0	0	0	0	0	0.038451613	0-0-96.2-0-0-0-0-0-0-0-0-0-0-0-0-3.8
775	NYLT	NYLT.01	42	44.0377	-74.6115	Little Tupper Lake	0	0	0.861547619	0	0	0.137761905	0	0	0	0	0	0	0	0	0	0.000690476	0-0-86.2-0-0-13.8-0-0-0-0-0-0-0-0-0-0.1
776	NYWP	NYWP.01	56	44.331	-74.6272	Windfall Pond	0	0	0.959178571	0	0	0	0	0	0	0	0	0	0	0	0	0.040785714	0-0-95.9-0-0-0-0-0-0-0-0-0-0-0-0-4.1
777	KENR1	KENR1.01	33	45.3877	-69.963	Cold Stream	0	0	0	0	0	0.999818182	0	0	0	0	0	0	0	0	0	0.000181818	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
779	KENR3	KENR3.001	41	44.9152	-71.0926	Dead Diamond River	0	0	0	0	0	0.94402439	0	0	0	0	0	0	0	0	0	0.056	0-0-0-0-0-94.4-0-0-0-0-0-0-0-0-0-5.6
780	KENR4	KENR4.001	27	44.9697	-71.1533	Little Diamond River	0	0	0	0	0	0.992148148	0	0	0	0	0	0	0	0	0	0.007851852	0-0-0-0-0-99.2-0-0-0-0-0-0-0-0-0-0.8
783	KENR7	KENR7.01	33	44.6721	-70.3593	Alder Brook	0	0	0	0	0	0.910090909	0	0	0	0	0	0	0	0	0	0.089878788	0-0-0-0-0-91-0-0-0-0-0-0-0-0-0-9
784	PENR1	PENR1.01	30	45.1431	-68.2845	Lord Brook	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
785	PENR2	PENR2.01	59	44.8541	-68.8232	Kenduskeag Stream	0	0	0	0	0	0.997644068	0	0	0	0	0	0	0	0	0	0.002355932	0-0-0-0-0-99.8-0-0-0-0-0-0-0-0-0-0.2
786	STGE1	STGE1.01	30	44.4392	-69.2209	Thompson Brook	0	0	0	0	0	0.999	0	0	0	0	0	0	0	0	0	0.001	0-0-0-0-0-99.9-0-0-0-0-0-0-0-0-0-0.1
788	MERR3	MERR3.001	20	42.7217	-71.5525	Flints Brook	0	0	0	0	0	0.8996	0	0	0	0	0	0	0	0	0	0.1004	0-0-0-0-0-90-0-0-0-0-0-0-0-0-0-10
