ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
454	PFBNC82	[WRC367-001]	20	35.449162	-82.7433732	Stony Fork	0.466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453	0	0	0	0	0	0	0	0	0.081	46.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-45.3-0-0-0-0-0-0-0-0-8.1
455	PFBNC83	[WRC368-001]	20	35.3007729	-82.8198306	UT Cove Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946	0	0	0	0	0	0	0	0	0.054	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.6-0-0-0-0-0-0-0-0-5.4
457	PFBNC86	[WRC192-001]	20	35.740517	-82.21605	Big Lost Cove Creek	0	0	0	0	0	0	0	0	0	0.712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288	0-0-0-0-0-0-0-0-0-71.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.8
458	PFBNC87	[WRC193-001]	20	35.7732736	-82.2913318	Big Poplar Creek	0	0	0	0	0	0	0	0	0	0.307	0	0	0	0	0	0	0	0.128	0	0	0.141	0	0	0	0	0.424	0-0-0-0-0-0-0-0-0-30.7-0-0-0-0-0-0-0-12.8-0-0-14.1-0-0-0-0-42.4
460	PFBNC89	[WRC195-001]	20	36.095653	-82.187814	Broad Branch	0	0	0	0	0	0	0	0	0	0.185	0	0	0	0	0.207	0	0	0	0	0	0	0	0	0	0	0.608	0-0-0-0-0-0-0-0-0-18.5-0-0-0-0-20.7-0-0-0-0-0-0-0-0-0-0-60.8
462	PFBNC90	[WRC199-001]	20	35.710219	-82.251292	Hemphill Creek	0	0	0.193	0	0	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683	0-0-19.3-0-0-12.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-68.3
464	PFBNC92	[WRC205-001]	20	36.073842	-82.096161	Little Rock Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546	0	0	0	0	0	0	0	0	0	0	0.454	0-0-0-0-0-0-0-0-0-0-0-0-0-0-54.6-0-0-0-0-0-0-0-0-0-0-45.4
465	PFBNC93	[WRC206-001]	20	35.8202383	-82.1830178	Little Whiteoak Creek	0	0	0.109	0	0	0.177	0	0	0	0.259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455	0-0-10.9-0-0-17.7-0-0-0-25.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-45.5
466	PFBNC94	[WRC207-001]	20	35.8209539	-82.183294	Little Whiteoak Creek	0	0	0	0	0	0.221	0	0	0	0.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457	0-0-0-0-0-22.1-0-0-0-32.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-45.7
467	PFBNC95	[WRC208-001]	20	35.734181	-82.237019	Lower Creek	0	0	0.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.703	0-0-29.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-70.3
468	PFBNC96	[WRC210-001]	20	35.7431237	-82.2121026	Neals Creek	0	0	0.195	0	0	0.137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224	0	0	0	0	0.444	0-0-19.5-0-0-13.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.4-0-0-0-0-44.4
469	PFBNC97	[WRC213-001]	19	35.9954945	-82.0266517	Pyatt Creek	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.316	0	0	0.101	0	0	0	0	0	0	0	0.458	0-0-12.5-0-0-0-0-0-0-0-0-0-0-0-31.6-0-0-10.1-0-0-0-0-0-0-0-45.8
470	PFBNC98	[WRC215-001]	20	36.077086	-82.087278	Reuban Creek	0	0	0	0	0.127	0	0	0	0	0	0	0	0	0	0.608	0	0	0	0	0	0	0	0	0	0	0.265	0-0-0-0-12.7-0-0-0-0-0-0-0-0-0-60.8-0-0-0-0-0-0-0-0-0-0-26.5
471	PFBNC99	[WRC216-001]	20	36.0899691	-82.2272378	Right Fork Beans Creek	0	0	0	0	0	0	0	0	0	0.337	0	0	0	0	0	0	0	0	0	0	0.119	0	0	0	0	0.544	0-0-0-0-0-0-0-0-0-33.7-0-0-0-0-0-0-0-0-0-0-11.9-0-0-0-0-54.4
472	SCS1	[LR_2013_331]	30	35.599257	-83.49679	Sweet Creek Site 1	0	0	0	0.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0-0-0-93.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6.3
473	SiCS2	[FC_2014_188]	50	35.580724	-83.567498	Silers Creek Site 2	0	0	0	0.952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0-0-0-95.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.8
474	STB	[LR_2013_361]	30	35.589128	-83.514027	Spud Town Branch	0	0	0	0.949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0-0-0-94.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5.1
475	TN01	[TN01-001]	34	36.19179	-82.10446	George Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927	0	0	0	0	0	0	0	0	0	0	0.073	0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.7-0-0-0-0-0-0-0-0-0-0-7.3
476	TN02	[TN02-001]	34	36.17373	-82.21049	Clarke Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941	0	0	0	0	0	0	0	0	0	0	0.059	0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.1-0-0-0-0-0-0-0-0-0-0-5.9
477	TN03	[TN03-001]	32	36.12929	-82.09356	Toms Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937	0	0	0	0	0	0	0	0	0	0	0.063	0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.7-0-0-0-0-0-0-0-0-0-0-6.3
478	TN04	[TN04-001]	50	36.1452	-82.04849	Left Prong Hampton Creek (lower)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927	0	0	0	0	0	0	0	0	0	0	0.073	0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.7-0-0-0-0-0-0-0-0-0-0-7.3
479	TN05	[TN05-001]	50	36.13995	-82.04641	Left Prong Hampton Creek (upper)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931	0	0	0	0	0	0	0	0	0	0	0.069	0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.1-0-0-0-0-0-0-0-0-0-0-6.9
480	TN09	[TN09-001]	15	35.80358	-83.02765	Deep Gap Creek	0	0	0	0	0	0	0.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136	0-0-0-0-0-0-86.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.6
481	TN10	[TN10-001]	30	36.1481741	-82.1020676	Five Poplar Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941	0	0	0	0	0	0	0	0	0	0	0.059	0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.1-0-0-0-0-0-0-0-0-0-0-5.9
482	TN11	[TN11-001]	36	35.27136	-84.13839	Bald River	0	0	0	0	0	0	0	0	0	0.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101	0-0-0-0-0-0-0-0-0-89.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.1
483	TN12	[TN12-001]	36	35.27077	-84.13883	Brookshire Creek	0	0	0	0	0	0	0	0	0	0.129	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.671	0-0-0-0-0-0-0-0-0-12.9-0-0-0-0-20-0-0-0-0-0-0-0-0-0-0-67.1
489	TN07	[TN07-001]	21	36.4715	-81.97623	Lindy Camp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915	0	0	0	0	0	0	0	0	0	0	0.085	0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.5-0-0-0-0-0-0-0-0-0-0-8.5
491	TN16	[TN16-001]	22	36.46861	-81.97776	Big Spur Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942	0	0	0	0	0	0	0	0	0	0	0.058	0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.2-0-0-0-0-0-0-0-0-0-0-5.8
492	TN17	[TN17-001]	22	36.48027	-81.97548	Bakers Ridge Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918	0	0	0	0	0	0	0	0	0	0	0.082	0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.8-0-0-0-0-0-0-0-0-0-0-8.2
493	TN20	[TN20-001]	20	36.60794	-81.6842	Whetstone Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926	0	0.074	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.6-0-7.4
494	TN08	[TN08-001]	21	36.61068	-81.65772	Bearpen Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0	0.16	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84-0-16
495	TN108	[TN108-001]	30	35.798245	-82.998145	Middle Prong Gulf Ck.	0	0	0	0	0	0	0.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127	0-0-0-0-0-0-87.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.7
496	TN109	[TN109-001]	30	35.790545	-83.00505	Brown Gap Creek	0	0	0	0	0	0	0.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086	0-0-0-0-0-0-91.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8.6
497	TN110	[TN110-001]	30	35.87983	-82.95747	Dry Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869	0	0	0	0	0	0	0	0	0	0	0.131	0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.9-0-0-0-0-0-0-0-0-0-0-13.1
498	TN111	[TN111-001]	30	35.86268	-82.92706	Wolf Creek	0	0	0	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226	0-0-0-0-0-0-0-0-77.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.6
499	TN112	[TN112-001]	30	35.95184	-82.827325	Sawmill Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916	0	0	0	0	0	0	0	0	0	0	0.084	0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.6-0-0-0-0-0-0-0-0-0-0-8.4
500	TN122	[TN122-001]	30	36.560025	-81.709925	Gentry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659	0	0.341	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-65.9-0-34.1
501	TN021	[TN021-001]	30	35.356325	#VALUE!	Falls Branch	0	0	0.164	0	0	0.208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429	0	0	0	0.199	0-0-16.4-0-0-20.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-42.9-0-0-0-19.9
502	TN025	[TN025-001]	20	35.33309	-84.05855	Sugar Cove Branch	0	0	0	0	0	0.111	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0.327	0	0	0	0	0.352	0-0-0-0-0-11.1-0-0-0-0-0-21-0-0-0-0-0-0-0-0-32.7-0-0-0-0-35.2
503	TN065	[TN065-001]	30	36.069215	-82.596455	Ft. Davie Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252	0.239	0	0	0	0.509	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.2-23.9-0-0-0-50.9
504	TN084	[TN084-001]	30	36.063575	-82.59212	Rocky Fork	0	0	0	0	0	0	0	0	0	0.235	0	0	0	0	0	0	0	0	0	0	0.165	0.131	0	0	0	0.469	0-0-0-0-0-0-0-0-0-23.5-0-0-0-0-0-0-0-0-0-0-16.5-13.1-0-0-0-46.9
505	BarboursCreek	[VA02-001]	20	37.595815	-80.087905	Barbours Creek	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0-0-0-0-0-0-0-0-0-0-0-0-47-0-0-0-0-0-0-0-0-0-0-0-0-53
506	EwinsRun	[VA03-001]	20	37.539766	-80.293413	Ewins Run	0	0	0	0	0	0	0	0.113	0	0	0	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0	0.384	0-0-0-0-0-0-0-11.3-0-0-0-0-50.3-0-0-0-0-0-0-0-0-0-0-0-0-38.4
507	PicklesBranch	[VA04-001]	20	37.381798	-80.191154	Pickles Branch	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0-0-0-0-0-0-0-0-0-0-0-0-45-0-0-0-0-0-0-0-0-0-0-0-0-55
508	PaulsCreek	[VA15-001]	19	36.644512	-80.695658	Pauls Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848	0	0.152	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84.8-0-15.2
509	PDER1	[WRC344-001]	20	36.1995485	-81.5754174	Elk Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0	0	0	0	0	0	0	0	0.509	0	0.382	0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.9-0-0-0-0-0-0-0-0-50.9-0-38.2
510	PDER10	[WRC346-001]	18	36.436478	-81.074403	Horse Cove Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885	0	0.115	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.5-0-11.5
511	PDER11	[WRC347-001]	20	36.1049213	-81.542613	Joes Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837	0	0.163	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-83.7-0-16.3
512	PDER12	[WRC348-001]	20	36.1775762	-81.5366649	Laurel Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652	0	0	0	0	0	0	0.348	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-65.2-0-0-0-0-0-0-34.8
513	PDER13	[WRC349-001]	20	36.2654934	-81.4159139	Little Fork	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242	0	0	0	0	0	0	0.398	0-0-0-0-36-0-0-0-0-0-0-0-0-0-0-0-0-0-24.2-0-0-0-0-0-0-39.8
514	PDER14	[WRC350-001]	10	36.449842	-80.943961	Long Creek	0	0	0	0	0	0	0	0	0.201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129	0.234	0	0.436	0-0-0-0-0-0-0-0-20.1-0-0-0-0-0-0-0-0-0-0-0-0-0-12.9-23.4-0-43.6
515	PDER15	[WRC351-001]	19	36.264472	-81.398458	North Prong Lewis Fork	0	0	0	0	0.287	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292	0	0	0	0	0	0	0.421	0-0-0-0-28.7-0-0-0-0-0-0-0-0-0-0-0-0-0-29.2-0-0-0-0-0-0-42.1
516	PDER16	[WRC352-001]	20	36.0942326	-81.6082065	Ooten Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263	0	0	0	0	0.488	0	0.249	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-26.3-0-0-0-0-48.8-0-24.9
518	PDER18	[WRC354-001]	20	36.1298035	-81.5893463	Rockhouse Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107	0	0	0	0	0.106	0	0	0	0	0.458	0	0.329	0-0-0-0-0-0-0-0-0-0-0-0-0-10.7-0-0-0-0-10.6-0-0-0-0-45.8-0-32.9
519	PDER19	[WRC355-001]	20	36.1674302	-81.5537206	South Fork Laurel Creek	0	0	0	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0	0	0.628	0	0	0	0	0	0	0.267	0-0-0-0-0-0-0-0-10.5-0-0-0-0-0-0-0-0-0-62.8-0-0-0-0-0-0-26.7
520	PDER2	[WRC358-001]	20	36.3966103	-81.1151767	UT Harris Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705	0	0	0	0	0	0	0	0	0	0	0.295	0-0-0-0-0-0-0-0-0-0-0-0-0-0-70.5-0-0-0-0-0-0-0-0-0-0-29.5
524	PDER23	[WRC357-001]	20	36.448497	-80.961789	Stewart Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389	0	0	0	0	0.194	0	0.417	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-38.9-0-0-0-0-19.4-0-41.7
525	PDER24	[WRC361-001]	20	36.1151725	-81.6361518	UT Yadkin River (@ Caldwell/Watauga Co. line @ SR 1500)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533	0	0	0	0	0.135	0	0.332	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-53.3-0-0-0-0-13.5-0-33.2
526	PDER25	[D704-001]	26	36.1246884	-81.6368065	Martin Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778	0	0	0	0	0	0	0.222	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-77.8-0-0-0-0-0-0-22.2
527	PDER26	[D705-001]	25	36.1181424	-81.6302791	Yadkin River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576	0	0	0	0	0	0	0.424	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-57.6-0-0-0-0-0-0-42.4
529	PDER3	[WRC360-001]	20	36.4397214	-80.9656906	UT Mitchell River (@ Surry/Alleghany Co. line)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809	0	0.191	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-80.9-0-19.1
530	PDER4	[WRC364-001]	20	36.4198925	-81.1152104	UT Garden Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844	0	0.156	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84.4-0-15.6
531	PDER5	[WRC340-001]	20	36.1235508	-81.5949909	(B) Spanish Oak Branch	0	0	0	0	0	0	0	0	0.101	0	0	0	0	0	0	0	0	0	0.323	0	0	0	0	0.149	0	0.427	0-0-0-0-0-0-0-0-10.1-0-0-0-0-0-0-0-0-0-32.3-0-0-0-0-14.9-0-42.7
532	PDER6	[WRC341-001]	20	36.431669	-80.952903	Bear Creek (UT Mitchell R. on Devotion Estate)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0.486	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-51.4-0-48.6
534	PDER8	[WRC343-001]	20	36.1501125	-81.5394676	Dugger Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825	0	0	0	0	0	0	0.175	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82.5-0-0-0-0-0-0-17.5
535	PDER9	[WRC345-001]	20	36.3989175	-81.1229172	Harris Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767	0	0	0	0	0	0	0	0	0	0	0.233	0-0-0-0-0-0-0-0-0-0-0-0-0-0-76.7-0-0-0-0-0-0-0-0-0-0-23.3
536	SFStewartsCreek	[VA16-001]	24	36.592978	-80.79188	SF Stewarts Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933	0	0.067	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.3-0-6.7
537	FridleyGap2010	[AW1-001]	30	38.497356	-78.717291	Mountain Run	0	0	0	0	0	0	0	0.275	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0.265	0-0-0-0-0-0-0-27.5-0-0-0-0-0-0-0-0-0-0-0-46-0-0-0-0-0-26.5
538	DryRun2010	[AW1-031]	30	38.558933	-79.092305	Dry Run, N.F.	0	0.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644	0	0	0	0	0	0.225	0-13.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-64.4-0-0-0-0-0-22.5
539	SkidmoreFork2010	[AW1-061]	30	38.366106	-79.207234	Skidmore fork North River, N.F.	0	0.452	0	0	0	0	0	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313	0-45.2-0-0-0-0-0-23.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-31.3
540	ElkCreek2012	[AW1-091]	30	37.56566	-79.48229	East Fork Elk Creek	0	0	0	0	0	0	0	0.148	0	0	0	0	0.443	0	0	0	0	0	0	0	0	0	0	0	0	0.409	0-0-0-0-0-0-0-14.8-0-0-0-0-44.3-0-0-0-0-0-0-0-0-0-0-0-0-40.9
541	LittleStonyCreek2013	[AW2-025]	30	38.94517	-78.63751	Little Stony Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798	0	0.202	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79.8-0-20.2
542	LittleWilsonCreek2012	[AW2-055]	21	37.98309	-79.75844	Little Wilson Creek	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0-0-0-0-0-0-0-0-0-0-0-0-67-0-0-0-0-0-0-0-0-0-0-0-0-33
543	NorthForkTyeRiver2012	[AW2-085]	30	37.87248	-79.05521	North Fork Tye River	0	0	0	0	0	0	0	0	0	0	0	0	0.658	0	0	0	0	0	0	0	0	0	0	0	0	0.342	0-0-0-0-0-0-0-0-0-0-0-0-65.8-0-0-0-0-0-0-0-0-0-0-0-0-34.2
544	NobusinessCreek2013	[AW3-019]	30	37.24217	-80.90196	No Business Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594	0	0.406	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-59.4-0-40.6
545	CarrickCreek	[AW4-001]	25	35.033222	-82.702944	Carrick Creek	0.206	0	0	0	0	0.165	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.529	20.6-0-0-0-0-16.5-0-0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-52.9
546	EmoryCreek	[AW4-031]	28	35.033139	-82.761028	Emory Creek	0.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336	0	0	0	0	0	0	0	0	0.43	23.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-33.6-0-0-0-0-0-0-0-0-43
547	FallsCreek	[AW4-061]	30	35.143528	-82.538944	Falls Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675	0	0	0	0	0	0	0	0	0.325	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-67.5-0-0-0-0-0-0-0-0-32.5
548	MathewsCreek	[AW4-091]	21	35.101444	-82.666	Matthews Creek	0	0	0.134	0	0	0.363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162	0	0	0	0	0.341	0-0-13.4-0-0-36.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.2-0-0-0-0-34.1
549	D707	[D707-001]	20	36.293816	-81.602125	UT South Fork New River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877	0	0.123	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-87.7-0-12.3
550	D708	[D708-001]	54	36.27005	-81.45564	UT West Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855	0	0.145	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-85.5-0-14.5
551	D709	[D709-001]	54	36.26992	-81.45647	West Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851	0	0.149	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-85.1-0-14.9
553	D711	[D711-001]	48	36.289919	-81.43763	East Fork Pine Swamp Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828	0	0.172	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82.8-0-17.2
554	POAR1	[POAR1-01]	50	39.6659	-77.5459	Edgemont Reservoir	0	0	0	0	0	0	0	0.898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0-0-0-0-0-0-0-89.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.2
555	POCA1	[POCA1-001]	23	39.1218	-78.5043	Hawk Run	0	0.296	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314	0-29.6-0-0-0-0-0-39-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-31.4
556	PONB1	[PONB1-01]	49	39.56505	-79.1526	Big Run	0	0	0	0	0	0	0	0.771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229	0-0-0-0-0-0-0-77.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.9
557	PONB10	[MD35-001]	50	39.565446	-79.107979	Mainstem Savage River	0	0	0	0	0	0	0	0.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182	0-0-0-0-0-0-0-81.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.2
558	PONB11	[MD36-001]	50	39.586382	-79.095378	Poplar Lick	0	0	0	0	0	0	0	0.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182	0-0-0-0-0-0-0-81.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.2
559	PONB12	[MD37-001]	50	39.62059	-79.066713	Blue Lick	0	0	0	0	0	0	0	0.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186	0-0-0-0-0-0-0-81.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.6
560	PONB2	[PONB2-01]	49	39.60631	-79.12489	Poplar Lick	0	0	0	0	0	0	0	0.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169	0-0-0-0-0-0-0-83.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.9
