unique_id	score	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_del	ave_aff_del	max_del	ln_comp_del	Observed_Date	crossing_id	featureid
482	0.938	1	NA	NA	108.0918	104.6772351	75	0.26	55.0933445	51.49055015	0.864045352	0.476316548	NA	NA	NA	NA	NA	NA	xy4286851372871184	201475972
485	0.66	1	NA	NA	0.6201	0.484074482	0	7.6100001	0.461958084	138.0036527	0.487709622	0.785750569	NA	NA	NA	NA	NA	NA	xy4287089472879700	201475971
487	0.654	1	NA	NA	0.6471	0.266254066	0	6.46	0.952954945	168.2570754	0.559035275	0.628680391	NA	NA	NA	NA	NA	NA	xy4286864972848345	201475973
491	0.719	1	NA	NA	4.1976	3.177052629	1	4.2199998	6.657503787	290.5178168	0.392562609	0.652188112	NA	NA	NA	NA	NA	NA	xy4287862272956428	201476151
493	0.585	1	NA	NA	1.9404	2.998268246	0	6.9299998	3.101457131	325.6272537	0.322866542	0.843695678	NA	NA	NA	NA	NA	NA	xy4288370272972946	201476090
494	0.616	1	NA	NA	3.4812	4.963004135	1	NA	NA	NA	0.36486737	0.988726095	NA	NA	NA	NA	NA	NA	xy4288188272954118	201476090
497	0.529	1	NA	NA	0.6876	0.575432289	0	6.0500002	1.038372921	164.488938	0.151521296	0.358384665	NA	NA	NA	NA	NA	NA	xy4285502772854471	201476086
498	0.919	1	NA	NA	1.3131	1.318428146	1	0.52	11.90491782	47.87085231	0.383180881	0.198192065	NA	NA	NA	NA	NA	NA	xy4286123172853196	201476008
500	0.687	1	NA	NA	1.7064	2.577367104	0	6.77	1.488422425	220.3719939	0.296198783	0.831802042	NA	NA	NA	NA	NA	NA	xy4287109872905526	201476011
501	0.693	1	NA	NA	2.1087	2.72234665	2	21.5300007	1.504914074	704.7004143	0.334720708	0.389470321	NA	NA	NA	NA	NA	NA	xy4287041072904040	201476011
503	0.693	1	NA	NA	2.1087	2.703403006	1	21.5300007	1.504914074	704.7004143	0.129100676	0.346860315	NA	NA	NA	NA	NA	NA	xy4287050372904236	201476011
507	0.703	1	NA	NA	0.126	0.27589466	0	10.1199999	0.765133955	236.1858507	0.015575361	0.325722907	NA	NA	NA	NA	NA	NA	xy4287177272901501	201476012
510	0.739	1	NA	NA	2.7234	4.071243868	1	1.38	1.926080931	51.10000964	0.27965531	0.707307411	NA	NA	NA	NA	NA	NA	xy4284003972723752	201476024
514	0.615	1	NA	NA	0.0234	0.106795525	0	6.2199998	0.187220499	71.80781315	0.74119814	0.057133719	NA	NA	NA	NA	NA	NA	xy4284976172708341	201476024
525	0.916	1	NA	NA	16.4376	24.72386514	25	0.72	11.03691697	63.82062203	0.333963837	0.643692565	NA	NA	NA	NA	NA	NA	xy4286048572851007	201476033
528	0.631	1	NA	NA	3.3651	4.456192698	3	2.3	8.358306259	177.4155159	0.214365045	0.854092129	NA	NA	NA	NA	NA	NA	xy4286254072837162	201476034
529	0.706	1	NA	NA	3.5838	5.084767157	5	2.3	8.358306259	177.4155159	0.335507729	0.624616679	NA	NA	NA	NA	NA	NA	xy4285806972840533	201476034
530	0.754	1	NA	NA	3.4317	4.564456213	4	2.3	8.358306259	177.4155159	0.708965898	0.664372271	NA	NA	NA	NA	NA	NA	xy4286179772837961	201476034
536	0.585	1	NA	NA	0.5634	0.412669041	0	4.79	0.750140005	110.6907435	0.887076032	0.235040685	NA	NA	NA	NA	NA	NA	xy4287454472840543	201476034
537	0.601	1	NA	NA	0.5832	0.478754283	1	4.79	0.750140005	110.6907435	0.975128628	0.38229141	NA	NA	NA	NA	NA	NA	xy4287395472840556	201476034
539	0.68	1	NA	NA	0.0603	0.339085088	0	4.02	0.276310172	56.3805254	0.003771288	0.276562607	NA	NA	NA	NA	NA	NA	xy4287671572835977	201476034
541	0	1	NA	NA	3.0402	2.411190516	0	4.5999999	2.437979278	191.6361596	0.719843435	0.25027661	NA	NA	NA	NA	NA	NA	xy4287195672923612	201476042
545	0.837	1	NA	NA	7.5492	9.644112363	10	0.88	8.300937498	67.64736319	0.568587588	0.672051288	NA	NA	NA	NA	NA	NA	xy4285527972837721	201476060
546	1	1	NA	NA	256.3434	259.0435269	77	3.6600001	125.8318995	1095.421103	0.303018543	0.475182401	NA	NA	NA	NA	NA	NA	xy4287065672919557	201476053
549	0.564	1	NA	NA	1.1511	1.360597095	0	9.8800001	1.138375238	281.2576224	0.847448477	0.170147542	NA	NA	NA	NA	NA	NA	xy4286863872917609	201476133
550	0.674	1	NA	NA	1.1592	1.455396135	1	9.8800001	1.138375238	281.2576224	0.264194082	0.967829268	NA	NA	NA	NA	NA	NA	xy4286877072916459	201476133
553	0.634	1	NA	NA	1.0962	1.136161769	0	8.0200005	0.975646437	211.3611951	0.835784072	0.578570665	NA	NA	NA	NA	NA	NA	xy4286600972908037	201476131
557	0.56	1	NA	NA	0.5823	0.949609565	0	8.5100002	0.535916718	166.2198384	0.937640073	0.171465026	NA	NA	NA	NA	NA	NA	xy4285441472814705	201476060
558	0.556	1	NA	NA	0.5868	0.979193964	1	8.5100002	0.535916718	166.2198384	0.986137639	0.583626724	NA	NA	NA	NA	NA	NA	xy4285463272814911	201476060
559	0.793	1	NA	NA	0.5904	1.018373086	2	1.74	4.434477842	97.76313653	0.563693162	0.346135559	NA	NA	NA	NA	NA	NA	xy4285490972815199	201476060
562	0.736	1	NA	NA	6.4053	7.872036378	9	3.8199999	5.09344769	230.0244028	0.325673397	0.672945443	NA	NA	NA	NA	NA	NA	xy4285634872825507	201476060
564	0.77	1	NA	NA	5.0472	6.566768293	6	1.74	4.434477842	97.76313653	0.09741629	0.248370538	NA	NA	NA	NA	NA	NA	xy4285487972816695	201476060
565	0.75	1	NA	NA	5.7015	7.054490862	7	1.74	4.434477842	97.76313653	0.743562393	0.316477883	NA	NA	NA	NA	NA	NA	xy4285513572821544	201476060
566	0.701	1	NA	NA	5.8149	7.187121445	8	1.74	4.434477842	97.76313653	0.892888918	0.168582384	NA	NA	NA	NA	NA	NA	xy4285586472822744	201476060
568	0.699	1	NA	NA	3.6459	4.473420737	0	NA	NA	NA	0.855086716	0.745903187	NA	NA	NA	NA	NA	NA	xy4286034772811703	201476060
569	0.692	1	NA	NA	3.942	4.935837295	1	3.9100001	3.406997351	192.5605405	0.951170432	0.159368723	NA	NA	NA	NA	NA	NA	xy4285666972811367	201476060
570	0.677	1	NA	NA	4.3857	5.322122674	2	3.9100001	3.406997351	192.5605405	0.506871969	0.569433323	NA	NA	NA	NA	NA	NA	xy4285522672814269	201476060
573	0.62	1	NA	NA	1.3545	1.196205097	0	0.08	2.107452108	3.098656715	0.468987655	0.303257131	NA	NA	NA	NA	NA	NA	xy4288938873020833	201476089
575	0.748	1	NA	NA	3.6342	3.109826972	0	6.7800002	3.674775124	346.7765507	0.709611281	0.493711056	NA	NA	NA	NA	NA	NA	xy4288852973009100	201476205
576	0.729	1	NA	NA	3.7413	3.222356182	1	3.05	3.812504161	158.8947789	0.931097313	0.949294772	NA	NA	NA	NA	NA	NA	xy4288951173008868	201476205
582	0.553	1	NA	NA	0.6957	0.532051157	0	8.1800003	0.136552534	80.65064285	0.37393184	0.388508592	NA	NA	NA	NA	NA	NA	xy4283445372687634	201476108
583	0.584	1	NA	NA	1.26	1.130737723	1	5.75	3.62023712	291.9046307	0.777552317	0.957136691	NA	NA	NA	NA	NA	NA	xy4282927372688383	201476108
597	0.668	1	NA	NA	0.7164	0.956689866	0	9.0799999	0.724896472	206.2663907	0.671914161	0.903181177	NA	NA	NA	NA	NA	NA	xy4284903072841060	201476141
600	0.729	1	NA	NA	3.0312	5.942361045	5	3.6099999	2.349177226	147.6283316	0.438637677	0.291447367	NA	NA	NA	NA	NA	NA	xy4284785072835685	201476152
601	0.756	1	NA	NA	3.0636	6.008896203	6	3.6099999	2.349177226	147.6283316	0.140770826	0.967801405	NA	NA	NA	NA	NA	NA	xy4284826972836254	201476152
604	0.626	1	NA	NA	0.7074	1.425423971	1	6.3899999	1.533597114	211.1354323	0.731526134	0.824338846	NA	NA	NA	NA	NA	NA	xy4284110672835453	201476211
607	0.661	1	NA	NA	0.3591	0.518166437	0	7.75	0.449026453	138.561411	0.637619743	0.382459047	NA	NA	NA	NA	NA	NA	xy4284291272829383	201476171
610	0.635	1	NA	NA	1.134	2.25968263	0	6.4699998	1.014735428	173.8942852	0.91546905	0.727938591	NA	NA	NA	NA	NA	NA	xy4284580172829112	201476171
611	0.612	1	NA	NA	1.1574	2.37732168	1	6.4699998	1.014735428	173.8942852	0.070394097	0.659789737	NA	NA	NA	NA	NA	NA	xy4284557272830503	201476171
616	0.584	1	NA	NA	0.5445	0.284601827	0	15.8400002	0.904989567	402.0514187	0.450077656	0.866794821	NA	NA	NA	NA	NA	NA	xy4287126072970793	201476177
618	0.651	1	NA	NA	1.2258	0.708876824	0	2.0999999	1.030548959	56.87982098	0.574971163	0.6476546	NA	NA	NA	NA	NA	NA	xy4284824472782646	201476185
619	0.686	1	NA	NA	2.6766	2.699079331	2	3.22	2.057343285	123.2292736	0.722057645	0.770844771	NA	NA	NA	NA	NA	NA	xy4283509872768515	201476185
621	0.582	1	NA	NA	1.4967	1.12317382	1	3.22	2.057343285	123.2292736	0.585343353	0.513398832	NA	NA	NA	NA	NA	NA	xy4284506072780337	201476185
623	0.566	1	NA	NA	0.7038	0.383970336	0	NA	NA	NA	0.22019525	0.725920627	NA	NA	NA	NA	NA	NA	xy4284399472795681	201476197
625	0.608	1	NA	NA	0.2682	0.394419844	0	5.7800002	0.475315356	106.3220663	0.859940175	0.432900963	NA	NA	NA	NA	NA	NA	xy4285560272872018	201476199
626	0.62	1	NA	NA	1.1799	0.884641849	1	7.6199999	1.423412643	242.5632516	0.134006107	0.326389232	NA	NA	NA	NA	NA	NA	xy4285284572876420	201476199
627	0.553	1	NA	NA	1.2825	1.078189553	2	7.6199999	1.423412643	242.5632516	0.950389851	0.509483896	NA	NA	NA	NA	NA	NA	xy4285159872878046	201476199
628	0.548	1	NA	NA	1.3491	1.161270617	3	7.6199999	1.423412643	242.5632516	0.204666449	0.800386025	NA	NA	NA	NA	NA	NA	xy4285118572878867	201476199
629	0.584	1	NA	NA	1.7487	1.504120801	4	7.6199999	1.423412643	242.5632516	0.854322301	0.204044072	NA	NA	NA	NA	NA	NA	xy4285169772882863	201476199
633	0.556	1	NA	NA	0.3501	0.421313092	0	5.5900002	0.465645934	101.7757611	0.932426198	0.664750682	NA	NA	NA	NA	NA	NA	xy4283845972835729	201476211
642	0.614	1	NA	NA	0.1971	0.374494026	0	NA	NA	NA	0.99260165	0.162910873	NA	NA	NA	NA	NA	NA	xy4283698172679782	201476218
645	0.743	1	NA	NA	6.0525	6.475344131	4	3.5599999	4.420782584	199.7120183	0.824617899	0.959314345	NA	NA	NA	NA	NA	NA	xy4283188272767929	201476231
652	0.595	1	NA	NA	0.3645	0.09675691	0	8.3500004	0.796511443	198.8323917	0.907318742	0.440075346	NA	NA	NA	NA	NA	NA	xy4286007172781072	201476232
654	0.62	1	NA	NA	1.7064	1.473834419	3	1.63	1.434906412	52.09595725	0.808754284	0.655501361	NA	NA	NA	NA	NA	NA	xy4285727772777278	201476232
656	0.679	1	NA	NA	0.0549	0.090850035	0	5.3899999	0.176724695	60.45636148	0.331466625	0.529869007	NA	NA	NA	NA	NA	NA	xy4286534972778879	201476232
657	0.649	1	NA	NA	0.0927	0.185739085	1	NA	NA	NA	0.970350201	0.62430377	NA	NA	NA	NA	NA	NA	xy4286469072779524	201476232
659	0	1	NA	NA	6.9228	8.549194109	4	5.7199998	4.336578699	317.8149045	0.878236889	0.916470886	NA	NA	NA	NA	NA	NA	xy4281484272681438	201476241
660	0	1	NA	NA	7.4934	9.642388219	6	3.5599999	4.327844504	197.6015953	0.028066346	0.28637218	NA	NA	NA	NA	NA	NA	xy4281114072672086	201476357
661	0.831	1	NA	NA	7.2126	9.105289199	5	3.5599999	4.327844504	197.6015953	0.236012836	0.789949061	NA	NA	NA	NA	NA	NA	xy4281117672677214	201476241
663	0.539	1	NA	NA	0.324	0.407825697	0	3.5699999	3.871175267	187.4106455	0.339939134	0.048438527	NA	NA	NA	NA	NA	NA	xy4281753772683870	201476241
664	0.717	1	NA	NA	5.9049	7.356807376	2	3.03	3.693549034	155.3707242	0.776822443	0.586579494	NA	NA	NA	NA	NA	NA	xy4282073072684435	201476241
666	0.845	1	NA	NA	9.4752	12.90216414	10	2.8099999	5.809818641	180.7141795	0.990323647	0.423621294	NA	NA	NA	NA	NA	NA	xy4281323472724370	201476294
669	0.861	1	NA	NA	0.1791	0.291664722	0	2.8099999	5.809818641	180.7141795	0.090973528	0.616017845	NA	NA	NA	NA	NA	NA	xy4281425472724372	201476294
676	0	1	NA	NA	0.2223	0.129806559	0	11.79	0.274450877	164.7975484	0.643792025	0.269950115	NA	NA	NA	NA	NA	NA	xy4283930172733885	201476294
677	0.592	1	NA	NA	0.2376	0.226079005	1	11.79	0.274450877	164.7975484	0.500805805	0.849068902	NA	NA	NA	NA	NA	NA	xy4283852072733400	201476294
678	0.804	1	NA	NA	5.166	7.554425962	5	0	3.343024137	0	0.031784622	0.910270153	NA	NA	NA	NA	NA	NA	xy4283953872725274	201476294
679	0.678	1	NA	NA	5.2065	7.704711971	6	4.1799998	3.471338605	207.7922685	0.102702762	0.086560082	NA	NA	NA	NA	NA	NA	xy4283834672725643	201476294
682	0.832	1	NA	NA	7.3908	11.02620574	0	0.83	13.56605281	81.56605665	0.172845959	0.298153246	NA	NA	NA	NA	NA	NA	xy4282427672742685	201476296
683	0.78	1	NA	NA	8.2881	12.14358168	2	0.83	13.56605281	81.56605665	0.820711981	0.0738947	NA	NA	NA	NA	NA	NA	xy4281555572738628	201476296
685	0.838	1	NA	NA	8.019	11.73754612	1	0.83	13.56605281	81.56605665	0.611201334	0.596420144	NA	NA	NA	NA	NA	NA	xy4281894772739326	201476296
689	0.593	1	NA	NA	0.3456	0.306850588	0	4.3800001	0.345930534	68.73425059	0.271323159	0.378457776	NA	NA	NA	NA	NA	NA	xy4282256272715542	201476302
691	0.885	1	NA	NA	34.3656	46.05818632	29	1.9400001	18.77764445	224.2987895	0.72676933	0.451835357	NA	NA	NA	NA	NA	NA	xy4281185472720871	201476305
692	0.924	1	NA	NA	34.4736	46.31417604	31	1.9400001	18.77764445	224.2987895	0.770685295	0.026734206	NA	NA	NA	NA	NA	NA	xy4281083072718519	201476305
693	0.942	1	NA	NA	34.3827	46.09512898	30	1.9400001	18.77764445	224.2987895	0.850761677	0.144836711	NA	NA	NA	NA	NA	NA	xy4281162172720557	201476305
695	0	3	NA	NA	15.3945	18.6947186	13	2.6099999	9.420165366	213.7343794	0.773782399	0.034477768	NA	NA	NA	NA	NA	NA	VT_91.02	201476321
696	0.914	1	NA	NA	15.4296	18.82363985	14	2.6099999	9.420165366	213.7343794	0.117569243	0.68271523	NA	NA	NA	NA	NA	NA	xy4281500172742216	201476321
698	0.696	1	NA	NA	2.6784	4.663962129	5	2.6600001	2.19965516	105.2600526	0.044447277	0.076727539	NA	NA	NA	NA	NA	NA	xy4283370772853999	201476378
701	0	1	NA	NA	0.7227	1.423165644	1	2.8399999	1.235752205	84.23423874	0.65191495	0.749272856	NA	NA	NA	NA	NA	NA	xy4284022072856552	201476311
702	0	1	NA	NA	0.9243	1.860718292	2	2.8399999	1.235752205	84.23423874	0.429698353	0.04725576	NA	NA	NA	NA	NA	NA	xy4283645872855892	201476311
704	0.619	1	NA	NA	0.2304	0.399586375	0	3.47	0.524766332	67.0682681	0.278917004	0.391485716	NA	NA	NA	NA	NA	NA	xy4284526072859689	201476311
707	0	1	NA	NA	1.4364	2.386778624	1	3.05	1.311103104	93.18003872	0.739916892	0.320160364	NA	NA	NA	NA	NA	NA	xy4283494772853457	201476312
710	0.587	1	NA	NA	0.0261	0.019815664	0	4.5999999	0.148929481	47.36448204	0.963832675	0.630088175	NA	NA	NA	NA	NA	NA	xy4284000372854159	201476312
719	0.884	1	NA	NA	12.9564	14.85383327	9	0.91	8.438619333	70.53127493	0.438561331	0.254343054	NA	NA	NA	NA	NA	NA	xy4281727172753196	201476326
720	0	1	NA	NA	13.5225	15.44027181	12	0.91	8.438619333	70.53127493	0.572703487	0.509239592	NA	NA	NA	NA	NA	NA	xy4281437872747396	201476326
721	0.886	1	NA	NA	13.0266	14.95994048	11	0.91	8.438619333	70.53127493	0.972028275	0.13076628	NA	NA	NA	NA	NA	NA	xy4281672872752145	201476326
722	0.884	1	NA	NA	12.9564	14.87608715	10	0.91	8.438619333	70.53127493	0.860002392	0.302808702	NA	NA	NA	NA	NA	NA	xy4281717372752975	201476326
724	0.689	1	NA	NA	0.9297	1.338089102	0	10.54	0.765944146	246.1182346	0.330793351	0.550574319	NA	NA	NA	NA	NA	NA	xy4280500972697202	201476332
725	0.659	1	NA	NA	0.9504	1.426068361	1	10.54	0.765944146	246.1182346	0.057019897	0.327460149	NA	NA	NA	NA	NA	NA	xy4280423272697280	201476387
727	0.894	1	NA	NA	35.9811	48.38159403	33	2.1600001	18.94050781	250.8154061	0.489719756	0.545454222	NA	NA	NA	NA	NA	NA	xy4280843372717720	201476337
730	0.656	1	NA	NA	1.5426	1.930658235	2	9.75	1.181088182	282.716014	0.239892515	0.990310215	NA	NA	NA	NA	NA	NA	xy4280488072704143	201476348
734	0.609	1	NA	NA	0.3447	0.059016485	0	3.0799999	0.434812008	54.18837179	0.580798367	0.056516578	NA	NA	NA	NA	NA	NA	xy4281789272705803	201476348
735	0.668	1	NA	NA	0.3501	0.083781931	1	3.0799999	0.434812008	54.18837179	0.583835369	0.808414366	NA	NA	NA	NA	NA	NA	xy4281767872705819	201476348
740	0.964	1	NA	NA	46.7307	63.08106627	48	0.5	21.63885061	62.05713619	0.835286468	0.678359261	NA	NA	NA	NA	NA	NA	xy4279661572663875	201476374
744	0.871	1	NA	NA	12.348	17.76469923	12	2.6199999	6.804965338	182.3554982	0.461439426	0.546344645	NA	NA	NA	NA	NA	NA	xy4279834872658568	201476357
746	0.623	1	NA	NA	0.2412	0.303911138	0	2.6199999	0.344853796	41.05096865	0.451837416	0.773533199	NA	NA	NA	NA	NA	NA	xy4280039972656989	201476357
749	0.824	1	NA	NA	10.9413	16.16305581	10	1.86	6.074555174	122.3136199	0.616007744	0.378260273	NA	NA	NA	NA	NA	NA	xy4280574672664138	201476357
750	0.878	1	NA	NA	10.1709	14.75242911	8	3.1300001	5.93752137	203.4939855	0.665585833	0.844773122	NA	NA	NA	NA	NA	NA	xy4281113372671331	201476357
751	0.84	1	NA	NA	10.4679	15.26015662	9	3.1300001	5.93752137	203.4939855	0.9644505	0.278048422	NA	NA	NA	NA	NA	NA	xy4280926472666395	201476357
753	0.648	1	NA	NA	1.0269	1.318962483	0	4.1300001	0.714048227	93.11474702	0.449864668	0.238128367	NA	NA	NA	NA	NA	NA	xy4279676672674295	201476373
757	0.679	1	NA	NA	0.1395	0.036152181	0	NA	NA	NA	0.006472056	0.886437427	NA	NA	NA	NA	NA	NA	xy4279838872669188	201476374
760	0.625	1	NA	NA	0.0234	0.032652334	0	8.4300003	0.458937027	152.3732639	0.993088399	0.002845658	NA	NA	NA	NA	NA	NA	xy4282864472844521	201476379
762	0.639	1	NA	NA	0.1026	0.310355129	0	8.4300003	0.458937027	152.3732639	0.623476617	0.850493741	NA	NA	NA	NA	NA	NA	xy4282914172845112	201476379
767	0	1	NA	NA	0.5643	0.38156104	0	4.77	1.07320192	131.8450196	0.732776076	0.209356577	NA	NA	NA	NA	NA	NA	xy4287179673020355	201476384
772	0.638	1	NA	NA	1.3383	1.32311664	0	8.2200003	1.092231997	229.2101843	0.627707477	0.598695947	NA	NA	NA	NA	NA	NA	xy4280801672721389	201476393
775	0.877	1	NA	NA	43.8561	58.86759326	44	2.26	21.55178757	279.933399	0.742483501	0.678979773	NA	NA	NA	NA	NA	NA	xy4280035672686794	201476387
776	0.902	1	NA	NA	44.2062	59.26934945	45	2.26	21.55178757	279.933399	0.534686776	0.693377398	NA	NA	NA	NA	NA	NA	xy4279808572683614	201476387
778	0.5	1	NA	NA	0.3879	0.552917014	0	10.0900002	0.352833048	159.9117708	0.843642925	0.422721364	NA	NA	NA	NA	NA	NA	xy4280476272691818	201476387
779	0.658	1	NA	NA	0.4347	0.715834307	3	10.0900002	0.352833048	159.9117708	0.482068941	0.022244727	NA	NA	NA	NA	NA	NA	xy4280333772691689	201476387
780	0.585	1	NA	NA	0.4059	0.661108872	2	10.0900002	0.352833048	159.9117708	0.438219627	0.37356954	NA	NA	NA	NA	NA	NA	xy4280380772691854	201476387
781	0.5	1	NA	NA	0.3879	0.579472487	1	10.0900002	0.352833048	159.9117708	0.019471043	0.529844237	NA	NA	NA	NA	NA	NA	xy4280453372691901	201476387
802	0.58	1	NA	NA	1.3617	2.729083647	2	6.3699999	1.1457673	181.9249514	0.381716787	0.798619802	NA	NA	NA	NA	NA	NA	xy4282598872801278	201476405
804	0.566	1	NA	NA	0.405	0.872821797	0	8.0900002	0.565269062	162.2858929	0.339958064	0.07339897	NA	NA	NA	NA	NA	NA	xy4282559072805122	201476405
805	0.678	1	NA	NA	1.0665	1.6336147	1	1.65	0.937509483	42.62617895	0.623842238	0.515752708	NA	NA	NA	NA	NA	NA	xy4283113672799461	201476405
808	0.569	1	NA	NA	0.2988	0.362715653	0	5.5700002	0.367502619	90.0927947	0.150108721	0.470115873	NA	NA	NA	NA	NA	NA	xy4283677072802487	201476405
814	0	1	NA	NA	0.9828	1.399022004	0	3.8900001	0.75931533	90.44099432	0.517862757	0.581677336	NA	NA	NA	NA	NA	NA	xy4283574872869096	201476408
826	0.577	1	NA	NA	0.738	1.175067652	0	3.96	0.972341432	104.1859647	0.886177231	0.82154767	NA	NA	NA	NA	NA	NA	xy4282483372781400	201476426
827	0.646	1	NA	NA	1.404	1.602200277	1	6.0599999	1.249832046	180.7603108	0.456512671	0.906815173	NA	NA	NA	NA	NA	NA	xy4282173872778709	201476426
832	0	1	NA	NA	0.7065	1.227150542	0	3.1400001	1.3115608	95.94636104	0.744396096	0.653246233	NA	NA	NA	NA	NA	NA	xy4282187772766610	201476427
840	0.634	1	NA	NA	1.3923	2.529489773	2	3.01	1.449685504	96.69589191	0.573432696	0.871651381	NA	NA	NA	NA	NA	NA	xy4282313972821506	201476433
841	0.549	1	NA	NA	1.4643	2.619234907	3	3.01	1.449685504	96.69589191	0.126188681	0.626462742	NA	NA	NA	NA	NA	NA	xy4282234172821514	201476433
843	0.628	1	NA	NA	0.1755	0.211546406	0	8.1800003	0.889144058	205.7993583	0.366377375	0.566899581	NA	NA	NA	NA	NA	NA	xy4283188672826298	201476433
845	0.605	1	NA	NA	0.4842	0.749181376	0	6.71	0.551011487	132.8946447	0.244856011	0.319579505	NA	NA	NA	NA	NA	NA	xy4283075772824093	201476433
850	0.753	1	NA	NA	4.4091	7.44718648	10	1.53	4.383636601	85.46992566	0.982851639	0.321907252	NA	NA	NA	NA	NA	NA	xy4282514772862469	201476442
852	0.621	1	NA	NA	3.4578	6.519306912	8	3.98	2.733720339	175.575837	0.537386044	0.275201863	NA	NA	NA	NA	NA	NA	xy4282895872855172	201476442
853	0.737	1	NA	NA	3.888	6.617040252	9	3.98	2.733720339	175.575837	0.903755234	0.358723884	NA	NA	NA	NA	NA	NA	xy4282849072856082	201476442
856	0.729	1	NA	NA	1.2582	2.175770026	0	2.3699999	1.241480964	70.45681204	0.570997803	0.44258405	NA	NA	NA	NA	NA	NA	xy4281632572804384	201476443
861	0.662	1	NA	NA	2.1348	2.942411038	4	7.8899999	1.589950113	265.444283	0.474548891	0.190853945	NA	NA	NA	NA	NA	NA	xy4282414672861701	201476526
862	0.632	1	NA	NA	2.1375	2.996335723	5	3.46	1.595950249	116.624665	0.742203278	0.124146554	NA	NA	NA	NA	NA	NA	xy4282453472862047	201476446
868	0.668	1	NA	NA	0.0531	0.05043585	0	NA	NA	NA	0.297949053	0.941516106	NA	NA	NA	NA	NA	NA	xy4281595072848643	201476485
869	0.66	1	NA	NA	0.5805	0.646053517	1	2.3299999	0.67028415	50.89674551	0.061350195	0.087388029	NA	NA	NA	NA	NA	NA	xy4281926072854055	201476485
870	0	1	NA	NA	0.9513	1.09284621	2	2.8599999	0.858153871	70.68922682	0.600002638	0.253177378	NA	NA	NA	NA	NA	NA	xy4282209472857371	201476485
871	0.65	1	NA	NA	0.9945	1.270082747	3	2.8599999	0.858153871	70.68922682	0.336844323	0.232862991	NA	NA	NA	NA	NA	NA	xy4282333672858663	201476485
885	0.631	1	NA	NA	1.3599	1.134746009	0	4.8600001	1.343868493	150.3208762	0.999877469	0.483308977	NA	NA	NA	NA	NA	NA	xy4280766772777948	201476528
897	0.678	1	NA	NA	4.2993	7.427703553	5	2.25	3.193246459	107.276197	0.40220303	0.911979124	NA	NA	NA	NA	NA	NA	xy4281063372822294	201476564
898	0.726	1	NA	NA	4.4622	7.848963822	6	2.25	3.193246459	107.276197	0.545064778	0.483578836	NA	NA	NA	NA	NA	NA	xy4280748872819657	201476564
901	0.681	1	NA	NA	3.51	6.130774422	4	2.25	3.193246459	107.276197	0.755951008	0.613478226	NA	NA	NA	NA	NA	NA	xy4281655972823731	201476564
903	0.65	1	NA	NA	0.4482	0.753706545	0	2.9100001	3.753983384	150.4332389	0.40795368	0.917656001	NA	NA	NA	NA	NA	NA	xy4281493172820163	201476565
904	0.658	1	NA	NA	0.8109	1.496362037	1	2.9100001	3.753983384	150.4332389	0.20298565	0.57278404	NA	NA	NA	NA	NA	NA	xy4280868172818995	201476565
907	0.641	1	NA	NA	0.5103	0.624225796	0	4.6999998	0.688512739	104.0539238	0.450131095	0.639116181	NA	NA	NA	NA	NA	NA	xy4278481572717995	201476579
908	0.763	1	NA	NA	5.6151	9.913542878	9	0.42	3.856766739	22.00724076	0.955064211	0.854739265	NA	NA	NA	NA	NA	NA	xy4280492672817910	201476588
910	0.6	3	NA	NA	5.7492	9.43057861	5	0.16	4.144298501	8.690607152	0.426156165	0.423672919	NA	NA	NA	NA	NA	NA	VT_243.05	201476589
911	0.729	1	NA	NA	5.751	9.44254488	6	0.77	4.251451954	42.36078343	0.412049737	0.620982699	NA	NA	NA	NA	NA	NA	xy4281628772808642	201476589
912	0.793	1	NA	NA	7.2405	10.8805808	7	3.9200001	4.775854803	228.56844	0.344938015	0.762244904	NA	NA	NA	NA	NA	NA	xy4280592872814516	201476589
913	0.736	1	NA	NA	7.2495	10.91277787	8	3.9200001	4.775854803	228.56844	0.926385763	0.594455584	NA	NA	NA	NA	NA	NA	xy4280572772814754	201476589
915	0.63	1	NA	NA	2.475	1.980802684	0	12.9700003	2.007388277	490.2982104	0.348963109	0.907386334	NA	NA	NA	NA	NA	NA	xy4282338072910629	201476593
917	0.746	1	NA	NA	5.9283	3.417987594	0	4.21	5.271522353	257.902028	0.761819737	0.206475777	NA	NA	NA	NA	NA	NA	xy4284463573037751	201476661
918	0.814	1	NA	NA	14.4	9.386612562	1	1.4	11.41533038	126.2050991	0.474207681	0.597485674	NA	NA	NA	NA	NA	NA	xy4284128673031121	201476625
921	0.689	1	NA	NA	1.494	2.603154605	2	4.7199998	3.76820105	244.4632853	0.823455367	0.760644295	NA	NA	NA	NA	NA	NA	xy4279356972765983	201476605
924	0	1	NA	NA	0.1791	0.363867631	0	4.7199998	3.76820105	244.4632853	0.105499322	0.350055555	NA	NA	NA	NA	NA	NA	xy4279821772752203	201476605
926	0.587	1	NA	NA	0.171	0.588893304	0	NA	NA	NA	0.955397764	0.514740558	NA	NA	NA	NA	NA	NA	xy4279871172753476	201476605
