unique_id	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
616	1	0.5445	0.5445	0.284601827	0.284601827	0	15.8400002	0.904989567	402.0514187	NA	NA	NA	xy4287126072970793	201476177
618	1	1.2258	1.2258	0.708876824	0.708876824	0	2.0999999	1.030548959	56.87982098	NA	NA	NA	xy4284824472782646	201476185
619	1	2.6766	1.1799	2.699079331	1.575905511	2	3.22	2.057343285	123.2292736	NA	NA	NA	xy4283509872768515	201476185
621	1	1.4967	0.2709	1.12317382	0.414296996	1	3.22	2.057343285	123.2292736	NA	NA	NA	xy4284506072780337	201476185
623	1	0.7038	0.7038	0.383970336	0.383970336	0	NA	NA	NA	NA	NA	NA	xy4284399472795681	201476197
625	1	0.2682	0.2682	0.394419844	0.394419844	0	5.7800002	0.475315356	106.3220663	NA	NA	NA	xy4285560272872018	201476199
626	1	1.1799	0.9117	0.884641849	0.490222005	1	7.6199999	1.423412643	242.5632516	NA	NA	NA	xy4285284572876420	201476199
627	1	1.2825	0.1026	1.078189553	0.193547704	2	7.6199999	1.423412643	242.5632516	NA	NA	NA	xy4285159872878046	201476199
628	1	1.3491	0.0666	1.161270617	0.083081064	3	7.6199999	1.423412643	242.5632516	NA	NA	NA	xy4285118572878867	201476199
629	1	1.7487	0.3996	1.504120801	0.342850184	4	7.6199999	1.423412643	242.5632516	NA	NA	NA	xy4285169772882863	201476199
633	1	0.3501	0.3501	0.421313092	0.421313092	0	5.5900002	0.465645934	101.7757611	NA	NA	NA	xy4283845972835729	201476211
642	1	0.1971	0.1971	0.374494026	0.374494026	0	NA	NA	NA	NA	NA	NA	xy4283698172679782	201476218
645	1	6.0525	2.6721	6.475344131	3.392294463	4	3.5599999	4.420782584	199.7120183	NA	NA	NA	xy4283188272767929	201476231
652	1	0.3645	0.3645	0.09675691	0.09675691	0	8.3500004	0.796511443	198.8323917	NA	NA	NA	xy4286007172781072	201476232
654	1	1.7064	1.2492	1.473834419	1.191338424	3	1.63	1.434906412	52.09595725	NA	NA	NA	xy4285727772777278	201476232
656	1	0.0549	0.0549	0.090850035	0.090850035	0	5.3899999	0.176724695	60.45636148	NA	NA	NA	xy4286534972778879	201476232
657	1	0.0927	0.0378	0.185739085	0.09488905	1	NA	NA	NA	NA	NA	NA	xy4286469072779524	201476232
659	1	6.9228	0.6939	8.549194109	0.784561036	4	5.7199998	4.336578699	317.8149045	NA	NA	NA	xy4281484272681438	201476241
660	1	7.4934	0.2808	9.642388219	0.53709902	6	3.5599999	4.327844504	197.6015953	NA	NA	NA	xy4281114072672086	201476357
661	1	7.2126	0.2898	9.105289199	0.55609509	5	3.5599999	4.327844504	197.6015953	NA	NA	NA	xy4281117672677214	201476241
663	1	0.324	0.324	0.407825697	0.407825697	0	3.5699999	3.871175267	187.4106455	NA	NA	NA	xy4281753772683870	201476241
664	1	5.9049	4.6449	7.356807376	6.226069653	2	3.03	3.693549034	155.3707242	NA	NA	NA	xy4282073072684435	201476241
666	1	9.4752	3.852	12.90216414	4.679708442	10	2.8099999	5.809818641	180.7141795	NA	NA	NA	xy4281323472724370	201476294
669	1	0.1791	0.1791	0.291664722	0.291664722	0	2.8099999	5.809818641	180.7141795	NA	NA	NA	xy4281425472724372	201476294
676	1	0.2223	0.2223	0.129806559	0.129806559	0	11.79	0.274450877	164.7975484	NA	NA	NA	xy4283930172733885	201476294
677	1	0.2376	0.0153	0.226079005	0.096272446	1	11.79	0.274450877	164.7975484	NA	NA	NA	xy4283852072733400	201476294
678	1	5.166	0.4365	7.554425962	0.7093919	5	0	3.343024137	0	NA	NA	NA	xy4283953872725274	201476294
679	1	5.2065	0.0405	7.704711971	0.150286009	6	4.1799998	3.471338605	207.7922685	NA	NA	NA	xy4283834672725643	201476294
682	1	7.3908	7.3908	11.02620574	11.02620574	0	0.83	13.56605281	81.56605665	NA	NA	NA	xy4282427672742685	201476296
683	1	8.2881	0.2691	12.14358168	0.406035561	2	0.83	13.56605281	81.56605665	NA	NA	NA	xy4281555572738628	201476296
685	1	8.019	0.6282	11.73754612	0.711340376	1	0.83	13.56605281	81.56605665	NA	NA	NA	xy4281894772739326	201476296
689	1	0.3456	0.3456	0.306850588	0.306850588	0	4.3800001	0.345930534	68.73425059	NA	NA	NA	xy4282256272715542	201476302
691	1	34.3656	1.1727	46.05818632	2.188800646	29	1.9400001	18.77764445	224.2987895	NA	NA	NA	xy4281185472720871	201476305
692	1	34.4736	0.0909	46.31417604	0.219047054	31	1.9400001	18.77764445	224.2987895	NA	NA	NA	xy4281083072718519	201476305
693	1	34.3827	0.0171	46.09512898	0.036942668	30	1.9400001	18.77764445	224.2987895	NA	NA	NA	xy4281162172720557	201476305
695	3	15.3945	1.872	18.6947186	3.254446799	13	2.6099999	9.420165366	213.7343794	NA	NA	NA	VT_91.02	201476321
696	1	15.4296	0.0351	18.82363985	0.128921243	14	2.6099999	9.420165366	213.7343794	NA	NA	NA	xy4281500172742216	201476321
698	1	2.6784	0.3177	4.663962129	0.416465212	5	2.6600001	2.19965516	105.2600526	NA	NA	NA	xy4283370772853999	201476378
701	1	0.7227	0.4923	1.423165644	1.023579269	1	2.8399999	1.235752205	84.23423874	NA	NA	NA	xy4284022072856552	201476311
702	1	0.9243	0.2016	1.860718292	0.437552648	2	2.8399999	1.235752205	84.23423874	NA	NA	NA	xy4283645872855892	201476311
704	1	0.2304	0.2304	0.399586375	0.399586375	0	3.47	0.524766332	67.0682681	NA	NA	NA	xy4284526072859689	201476311
707	1	1.4364	1.4103	2.386778624	2.366962961	1	3.05	1.311103104	93.18003872	NA	NA	NA	xy4283494772853457	201476312
710	1	0.0261	0.0261	0.019815664	0.019815664	0	4.5999999	0.148929481	47.36448204	NA	NA	NA	xy4284000372854159	201476312
719	1	12.9564	5.1975	14.85383327	6.904654724	9	0.91	8.438619333	70.53127493	NA	NA	NA	xy4281727172753196	201476326
720	1	13.5225	0.4959	15.44027181	0.48033133	12	0.91	8.438619333	70.53127493	NA	NA	NA	xy4281437872747396	201476326
721	1	13.0266	0.0702	14.95994048	0.083853322	11	0.91	8.438619333	70.53127493	NA	NA	NA	xy4281672872752145	201476326
722	1	12.9564	0	14.87608715	0.022253879	10	0.91	8.438619333	70.53127493	NA	NA	NA	xy4281717372752975	201476326
724	1	0.9297	0.9297	1.338089102	1.338089102	0	10.54	0.765944146	246.1182346	NA	NA	NA	xy4280500972697202	201476332
725	1	0.9504	0.0207	1.426068361	0.087979259	1	10.54	0.765944146	246.1182346	NA	NA	NA	xy4280423272697280	201476387
727	1	35.9811	1.1619	48.38159403	1.760567402	33	2.1600001	18.94050781	250.8154061	NA	NA	NA	xy4280843372717720	201476337
730	1	1.5426	1.1925	1.930658235	1.846876304	2	9.75	1.181088182	282.716014	NA	NA	NA	xy4280488072704143	201476348
734	1	0.3447	0.3447	0.059016485	0.059016485	0	3.0799999	0.434812008	54.18837179	NA	NA	NA	xy4281789272705803	201476348
735	1	0.3501	0.0054	0.083781931	0.024765446	1	3.0799999	0.434812008	54.18837179	NA	NA	NA	xy4281767872705819	201476348
740	1	46.7307	1.3581	63.08106627	2.456602161	48	0.5	21.63885061	62.05713619	NA	NA	NA	xy4279661572663875	201476374
744	1	12.348	1.1655	17.76469923	1.297732287	12	2.6199999	6.804965338	182.3554982	NA	NA	NA	xy4279834872658568	201476357
746	1	0.2412	0.2412	0.303911138	0.303911138	0	2.6199999	0.344853796	41.05096865	NA	NA	NA	xy4280039972656989	201476357
749	1	10.9413	0.4734	16.16305581	0.902899186	10	1.86	6.074555174	122.3136199	NA	NA	NA	xy4280574672664138	201476357
750	1	10.1709	2.4804	14.75242911	4.735546861	8	3.1300001	5.93752137	203.4939855	NA	NA	NA	xy4281113372671331	201476357
751	1	10.4679	0.297	15.26015662	0.507727516	9	3.1300001	5.93752137	203.4939855	NA	NA	NA	xy4280926472666395	201476357
753	1	1.0269	1.0269	1.318962483	1.318962483	0	4.1300001	0.714048227	93.11474702	NA	NA	NA	xy4279676672674295	201476373
757	1	0.1395	0.1395	0.036152181	0.036152181	0	NA	NA	NA	NA	NA	NA	xy4279838872669188	201476374
760	1	0.0234	0.0234	0.032652334	0.032652334	0	8.4300003	0.458937027	152.3732639	NA	NA	NA	xy4282864472844521	201476379
762	1	0.1026	0.1026	0.310355129	0.310355129	0	8.4300003	0.458937027	152.3732639	NA	NA	NA	xy4282914172845112	201476379
767	1	0.5643	0.5643	0.38156104	0.38156104	0	4.77	1.07320192	131.8450196	NA	NA	NA	xy4287179673020355	201476384
772	1	1.3383	1.3383	1.32311664	1.32311664	0	8.2200003	1.092231997	229.2101843	NA	NA	NA	xy4280801672721389	201476393
775	1	43.8561	3.609	58.86759326	5.090321686	44	2.26	21.55178757	279.933399	NA	NA	NA	xy4280035672686794	201476387
776	1	44.2062	0.3501	59.26934945	0.40175619	45	2.26	21.55178757	279.933399	NA	NA	NA	xy4279808572683614	201476387
778	1	0.3879	0.3879	0.552917014	0.552917014	0	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280476272691818	201476387
779	1	0.4347	0.0288	0.715834307	0.054725435	3	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280333772691689	201476387
780	1	0.4059	0.018	0.661108872	0.081636386	2	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280380772691854	201476387
781	1	0.3879	0	0.579472487	0.026555473	1	10.0900002	0.352833048	159.9117708	NA	NA	NA	xy4280453372691901	201476387
802	1	1.3617	0.2952	2.729083647	1.095468947	2	6.3699999	1.1457673	181.9249514	NA	NA	NA	xy4282598872801278	201476405
804	1	0.405	0.405	0.872821797	0.872821797	0	8.0900002	0.565269062	162.2858929	NA	NA	NA	xy4282559072805122	201476405
805	1	1.0665	0.7677	1.6336147	1.270899047	1	1.65	0.937509483	42.62617895	NA	NA	NA	xy4283113672799461	201476405
808	1	0.2988	0.2988	0.362715653	0.362715653	0	5.5700002	0.367502619	90.0927947	NA	NA	NA	xy4283677072802487	201476405
814	1	0.9828	0.9828	1.399022004	1.399022004	0	3.8900001	0.75931533	90.44099432	NA	NA	NA	xy4283574872869096	201476408
826	1	0.738	0.738	1.175067652	1.175067652	0	3.96	0.972341432	104.1859647	NA	NA	NA	xy4282483372781400	201476426
827	1	1.404	0.666	1.602200277	0.427132625	1	6.0599999	1.249832046	180.7603108	NA	NA	NA	xy4282173872778709	201476426
832	1	0.7065	0.7065	1.227150542	1.227150542	0	3.1400001	1.3115608	95.94636104	NA	NA	NA	xy4282187772766610	201476427
840	1	1.3923	0.7326	2.529489773	1.568761992	2	3.01	1.449685504	96.69589191	NA	NA	NA	xy4282313972821506	201476433
841	1	1.4643	0.072	2.619234907	0.089745134	3	3.01	1.449685504	96.69589191	NA	NA	NA	xy4282234172821514	201476433
843	1	0.1755	0.1755	0.211546406	0.211546406	0	8.1800003	0.889144058	205.7993583	NA	NA	NA	xy4283188672826298	201476433
845	1	0.4842	0.4842	0.749181376	0.749181376	0	6.71	0.551011487	132.8946447	NA	NA	NA	xy4283075772824093	201476433
850	1	4.4091	0.5211	7.44718648	0.830146229	10	1.53	4.383636601	85.46992566	NA	NA	NA	xy4282514772862469	201476442
852	1	3.4578	0.6534	6.519306912	1.51233732	8	3.98	2.733720339	175.575837	NA	NA	NA	xy4282895872855172	201476442
853	1	3.888	0.4302	6.617040252	0.09773334	9	3.98	2.733720339	175.575837	NA	NA	NA	xy4282849072856082	201476442
856	1	1.2582	1.2582	2.175770026	2.175770026	0	2.3699999	1.241480964	70.45681204	NA	NA	NA	xy4281632572804384	201476443
861	1	2.1348	1.1403	2.942411038	1.672328291	4	7.8899999	1.589950113	265.444283	NA	NA	NA	xy4282414672861701	201476526
862	1	2.1375	0.0027	2.996335723	0.053924685	5	3.46	1.595950249	116.624665	NA	NA	NA	xy4282453472862047	201476446
868	1	0.0531	0.0531	0.05043585	0.05043585	0	NA	NA	NA	NA	NA	NA	xy4281595072848643	201476485
869	1	0.5805	0.5274	0.646053517	0.595617667	1	2.3299999	0.67028415	50.89674551	NA	NA	NA	xy4281926072854055	201476485
870	1	0.9513	0.3708	1.09284621	0.446792693	2	2.8599999	0.858153871	70.68922682	NA	NA	NA	xy4282209472857371	201476485
871	1	0.9945	0.0432	1.270082747	0.177236538	3	2.8599999	0.858153871	70.68922682	NA	NA	NA	xy4282333672858663	201476485
885	1	1.3599	1.3599	1.134746009	1.134746009	0	4.8600001	1.343868493	150.3208762	NA	NA	NA	xy4280766772777948	201476528
897	1	4.2993	0.7893	7.427703553	1.296929131	5	2.25	3.193246459	107.276197	NA	NA	NA	xy4281063372822294	201476564
898	1	4.4622	0.1629	7.848963822	0.421260268	6	2.25	3.193246459	107.276197	NA	NA	NA	xy4280748872819657	201476564
901	1	3.51	2.0457	6.130774422	3.511539515	4	2.25	3.193246459	107.276197	NA	NA	NA	xy4281655972823731	201476564
903	1	0.4482	0.4482	0.753706545	0.753706545	0	2.9100001	3.753983384	150.4332389	NA	NA	NA	xy4281493172820163	201476565
904	1	0.8109	0.3627	1.496362037	0.742655492	1	2.9100001	3.753983384	150.4332389	NA	NA	NA	xy4280868172818995	201476565
907	1	0.5103	0.5103	0.624225796	0.624225796	0	4.6999998	0.688512739	104.0539238	NA	NA	NA	xy4278481572717995	201476579
908	1	5.6151	0.342	9.913542878	0.568217019	9	0.42	3.856766739	22.00724076	NA	NA	NA	xy4280492672817910	201476588
910	3	5.7492	2.7243	9.43057861	3.65290314	5	0.16	4.144298501	8.690607152	NA	NA	NA	VT_243.05	201476589
911	1	5.751	0.0018	9.44254488	0.01196627	6	0.77	4.251451954	42.36078343	NA	NA	NA	xy4281628772808642	201476589
912	1	7.2405	1.4895	10.8805808	1.438035917	7	3.9200001	4.775854803	228.56844	NA	NA	NA	xy4280592872814516	201476589
913	1	7.2495	0.009	10.91277787	0.032197076	8	3.9200001	4.775854803	228.56844	NA	NA	NA	xy4280572772814754	201476589
915	1	2.475	2.475	1.980802684	1.980802684	0	12.9700003	2.007388277	490.2982104	NA	NA	NA	xy4282338072910629	201476593
917	1	5.9283	5.9283	3.417987594	3.417987594	0	4.21	5.271522353	257.902028	NA	NA	NA	xy4284463573037751	201476661
918	1	14.4	8.4717	9.386612562	5.968624968	1	1.4	11.41533038	126.2050991	NA	NA	NA	xy4284128673031121	201476625
921	1	1.494	1.1439	2.603154605	1.650393669	2	4.7199998	3.76820105	244.4632853	NA	NA	NA	xy4279356972765983	201476605
924	1	0.1791	0.1791	0.363867631	0.363867631	0	4.7199998	3.76820105	244.4632853	NA	NA	NA	xy4279821772752203	201476605
926	1	0.171	0.171	0.588893304	0.588893304	0	NA	NA	NA	NA	NA	NA	xy4279871172753476	201476605
929	1	5.6898	1.2123	9.569268913	2.752953473	7	2.4200001	5.705319329	154.2268504	NA	NA	NA	xy4279318772767072	201476613
933	1	2.5488	2.2626	3.86777807	3.676369218	1	4.25	3.768024787	220.1154044	NA	NA	NA	xy4279389972742136	201476606
934	1	2.5983	0.0495	4.015227493	0.147449423	2	4.25	3.768024787	220.1154044	NA	NA	NA	xy4279319372743602	201476606
936	1	0.3852	0.3852	0.197933342	0.197933342	0	NA	NA	NA	NA	NA	NA	xy4279564272747637	201476606
944	1	5.2209	4.9923	4.43274822	4.086172409	1	1.91	4.997128173	113.9195434	NA	NA	NA	xy4283823573041000	201476744
946	1	0.2862	0.2862	0.191408852	0.191408852	0	2.73	0.578715087	55.41147156	NA	NA	NA	xy4278216072732057	201476626
949	1	1.962	1.962	1.926935471	1.926935471	0	4.5500002	1.914779244	167.9868946	NA	NA	NA	xy4283800073024182	201476753
950	1	23.0292	1.4463	17.93780458	2.191508323	5	1.9400001	23.52855317	251.075297	NA	NA	NA	xy4283752373020381	201476636
956	1	6.4242	3.393	9.737128854	5.108919289	3	4.52	3.953353273	239.7871339	NA	NA	NA	xy4277851072686916	201476645
963	1	0.3789	0.3789	0.214783751	0.214783751	0	2	0.32813342	30.56749567	NA	NA	NA	xy4278207772688196	201476645
964	1	2.6523	2.142	4.413425813	3.789200017	1	4.6399999	1.836288633	167.7617981	NA	NA	NA	xy4279320072710447	201476645
972	3	63.5391	1.1502	87.32622821	1.634127014	64	1.15	28.57626773	164.0231755	NA	NA	NA	VT_90.04	201476652
973	1	63.5472	0.0081	87.37105925	0.044831041	65	1.15	28.57626773	164.0231755	NA	NA	NA	xy4277556072666993	201476652
977	1	62.3889	2.8746	85.69210119	4.161734072	63	0.8	28.44474054	113.8401903	NA	NA	NA	xy4278066072673262	201476652
979	1	0.4356	0.4356	0.684601619	0.684601619	0	0.8	28.44474054	113.8401903	NA	NA	NA	xy4278460772672989	201476652
984	1	0.2826	0.2826	0.042423576	0.042423576	0	7.4200001	1.060559043	203.88063	NA	NA	NA	xy4278351272659019	201476653
985	1	0.5589	0.2763	0.316788296	0.27436472	1	7.4200001	1.060559043	203.88063	NA	NA	NA	xy4278121272660110	201476653
990	1	0.4833	0.4833	0.472026085	0.472026085	0	5.46	0.479040629	100.8285337	NA	NA	NA	xy4281438772874377	201476663
994	1	1.8414	1.3581	2.73981542	2.267789335	1	2.75	1.724660226	96.35829327	NA	NA	NA	xy4281944872883021	201476663
1001	1	2.7072	0.7209	4.585385933	1.24074898	1	9.8599997	1.849932668	357.8157821	NA	NA	NA	xy4277499472684435	201476683
1004	1	1.9863	1.9863	3.344636953	3.344636953	0	9.8599997	1.849932668	357.8157821	NA	NA	NA	xy4277397772689999	201476683
1008	1	2.6784	2.6784	3.687991942	3.687991942	0	3.3199999	5.766354199	212.7126725	NA	NA	NA	xy4282986672986620	201476687
1009	1	2.7279	0.0495	3.902789815	0.214797873	1	3.3199999	5.766354199	212.7126725	NA	NA	NA	xy4282800572987030	201476687
1011	1	6.6267	1.7937	5.219929578	1.557192718	2	2.8099999	5.766005518	180.0314872	NA	NA	NA	xy4283361972989801	201476686
1012	1	6.8373	0.2106	5.68908551	0.469155932	3	2.8099999	5.766005518	180.0314872	NA	NA	NA	xy4282979072987643	201476686
1013	1	6.8832	0.0459	5.793192944	0.104107434	4	2.8099999	5.766005518	180.0314872	NA	NA	NA	xy4282893572988127	201476686
1015	1	0.6093	0.6093	0.921007649	0.921007649	0	9.9099998	3.665938326	506.2567844	NA	NA	NA	xy4284362272992132	201476686
1016	1	4.2237	4.2237	2.741729211	2.741729211	0	3.1199999	3.66564315	159.3801758	NA	NA	NA	xy4284562572990367	201476686
1018	1	0.0153	0.0153	0.088039688	0.088039688	0	16.0699997	3.05820413	749.8143282	NA	NA	NA	xy4279768072825709	201476700
1020	1	4.7421	0.3861	3.32341237	0.805412417	8	3.3699999	11.03786485	298.7287719	NA	NA	NA	xy4279674972822036	201476700
1021	1	4.7448	0.0027	3.337270735	0.013858366	9	3.3699999	11.03786485	298.7287719	NA	NA	NA	xy4279665772821921	201476700
1024	3	0.684	0.684	0.395676185	0.395676185	0	3.6099999	3.017763588	167.3225319	NA	NA	NA	VT_243.04	201476700
1025	1	3.3534	0.2097	1.426563555	0.123742959	5	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4280626172834623	201476700
1026	1	4.3407	0.9873	2.429960265	1.00339671	6	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4280082172825346	201476700
1027	1	3.1437	0.9981	1.302820595	0.264149625	4	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4280691572835758	201476700
1028	1	2.1456	0.0441	1.03867097	0.122068717	3	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4280836372838140	201476700
1029	1	2.1015	1.4175	0.916602253	0.518603753	2	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4280913172839093	201476700
1030	1	0.684	0	0.3979985	0.002322316	1	3.6099999	3.017763588	167.3225319	NA	NA	NA	xy4281255572843236	201476700
1031	1	13.9005	1.0359	21.89978721	1.073466455	19	0	8.59744164	0	NA	NA	NA	xy4279966272818311	201476701
1032	3	13.9059	0.0054	21.9179787	0.018191495	20	1.05	8.597993437	82.1471433	NA	NA	NA	VT_243.06	201476701
1037	1	33.7446	10.1511	28.25311437	9.933748757	7	2.1900001	23.01946845	280.3473163	NA	NA	NA	xy4283510573015756	201476732
1040	1	1.2132	1.2132	0.259504287	0.259504287	0	5.1100001	0.994505342	135.9656186	NA	NA	NA	xy4282693172997806	201476733
1043	1	1.1682	1.1682	1.089112954	1.089112954	0	8.2200003	1.636926476	280.6021857	NA	NA	NA	xy4281910172992191	201476852
1045	1	37.0953	1.4742	32.04485801	2.289521917	9	1.74	24.55967054	230.0727324	NA	NA	NA	xy4282602073002409	201476743
1046	1	37.1565	0.0612	32.1888633	0.144005298	10	1.74	24.55967054	230.0727324	NA	NA	NA	xy4282634073000727	201476743
1048	3	0.2286	0.2286	0.34657581	0.34657581	0	9.6000004	1.456434138	309.1158731	NA	NA	NA	VT_195.02	201476890
1051	1	19.3599	0.9126	25.59239892	0.954029117	19	1.96	11.53917981	177.6430339	NA	NA	NA	xy4277430372768093	201476916
1052	1	19.9206	0.3519	26.41098264	0.518218893	23	1.96	11.53917981	177.6430339	NA	NA	NA	xy4276820972765685	201476916
1054	1	19.5687	0.0468	25.89276375	0.04866682	22	1.96	11.53917981	177.6430339	NA	NA	NA	xy4277230972766386	201476916
1055	1	19.5219	0.0909	25.84409693	0.125876927	21	1.96	11.53917981	177.6430339	NA	NA	NA	xy4277274072766463	201476916
1056	1	19.431	0.0711	25.71822	0.125821081	20	1.96	11.53917981	177.6430339	NA	NA	NA	xy4277361672767185	201476916
1058	1	0.4851	0.4851	0.609124152	0.609124152	0	5.8000002	0.702762352	129.728944	NA	NA	NA	xy4278285972764474	201476763
1059	1	0.7011	0.216	1.030083292	0.42095914	1	1.96	0.256269037	26.47334258	NA	NA	NA	xy4278132972768980	201476763
1061	1	0.1512	0.1512	0.249816985	0.249816985	0	NA	NA	NA	NA	NA	NA	xy4278433272775638	201476762
1063	1	17.7462	0.9774	23.60828651	1.149009932	16	0.86	10.16969744	73.17405222	NA	NA	NA	xy4278170772769994	201476762
1064	1	15.0579	5.8977	21.42427421	7.890908468	12	2.4200001	5.705319329	154.2268504	NA	NA	NA	xy4279254372767626	201476762
1065	1	15.6699	0.612	22.09088141	0.666607197	13	1.52	9.081367268	122.2148091	NA	NA	NA	xy4278758372771240	201476762
1066	1	16.6176	0.9477	22.20945959	0.118578187	14	1.52	9.081367268	122.2148091	NA	NA	NA	xy4278671072771817	201476762
1068	1	0.9252	0.9252	0.413125128	0.413125128	0	2.97	1.41157579	94.14845238	NA	NA	NA	xy4279760372839873	201476768
1071	1	0.0108	0.0108	0.017577605	0.017577605	0	4.27	1.126824812	120.9374216	NA	NA	NA	xy4279503372851074	201476819
1072	1	1.6299	1.3401	1.358222149	0.790863827	3	3.5599999	3.177577612	169.3178346	NA	NA	NA	xy4278898572838981	201476819
1073	1	2.2707	0.6408	1.962123039	0.60390089	4	3.5599999	3.177577612	169.3178346	NA	NA	NA	xy4278992772833013	201476819
1074	1	0.2898	0.0171	0.567358321	0.024852953	2	4.27	1.126824812	120.9374216	NA	NA	NA	xy4279282072845981	201476819
1075	1	0.2727	0.2619	0.542505368	0.524927763	1	NA	NA	NA	NA	NA	NA	xy4279301972846118	201476819
1076	1	4.1085	0.9126	3.825904028	1.45065586	6	7.6399999	11.08283423	678.6149156	NA	NA	NA	xy4279234972828729	201476769
1077	1	4.3497	0.2412	4.608837159	0.782933131	7	7.6399999	11.08283423	678.6149156	NA	NA	NA	xy4279367272820349	201476769
1079	1	1.0359	1.0359	0.422142256	0.422142256	0	15.8400002	0.94474475	410.7873453	NA	NA	NA	xy4281039372914011	201476778
1084	1	1.8765	1.8765	1.502221716	1.502221716	0	11.2299995	1.821598569	404.3995914	NA	NA	NA	xy4282582973013232	201476782
1087	1	4.6827	4.6827	4.056071536	4.056071536	0	5.1900001	5.051474049	311.2297165	NA	NA	NA	xy4281488872973167	201476805
1093	1	11.1555	1.449	17.18431478	2.035739727	7	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4276473372669293	201476813
1094	1	12.0186	0.0648	18.25371712	0.227319538	12	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4275786672662774	201476813
1095	1	11.9538	0.5895	18.02639758	0.488766685	11	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4275824472665362	201476813
1096	1	11.3643	0.1836	17.5376309	0.255125141	10	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4276194472668028	201476813
1097	1	11.1807	0	17.28250576	0.013627023	9	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4276406172668576	201476813
1098	1	11.1807	0.0252	17.26887873	0.08456395	8	2.5699999	6.222586766	171.0500572	NA	NA	NA	xy4276416472668665	201476813
