unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effln16Cur	effln18Cur	effln20Cur	effln22Cur	effln16Fut	effln18Fut	effln20Fut	effln22Fut	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
2442	0.613829122	0.624950076	0.323826893	0.5	0.647653785	0.645	0.626940185	0.624950076	0	0.589449482	0.589449482	0.589449482	0	0	0.589449482	0.589449482	NA	0	0.5	0.011	0.175	0	0.249892214	0.003	0.001149121	0.104465533	0.104465533	1	1.7163	1.7163	1.975398762	1.975398762	0	12.12	1.245469	360.889065	10/13/2014	2	0	xy4265114972930252	201478442
2443	0.753936729	0.677954161	0.666666667	0.666666667	NA	0.824	0.687006784	0.677954161	0	0.512210868	0.512210868	0.512210868	0	0	0.512210868	0.512210868	NA	NA	0.67	0	0	0	0.000200851	0	NA	NA	NA	1	1.7172	0.0009	2.012826149	0.037427387	1	12.12	1.245469	360.889065	10/13/2014	NA	NA	xy4265098372930651	201478442
2447	0.493531574	0.589260942	0	0.967	0	0.316	0.603226177	0.589260942	0	0.575724142	0.610732856	0.610732856	0	0	0.575724142	0.610732856	NA	0	0.75	0.967	0.987	0.464	0.983932675	0.832	0	0	0	1	0.4356	0.4356	0.688988804	0.688988804	0	10.34	12.495806	975.230577	10/13/2014	2	0	xy4264745672872477	201478449
2448	0.595109774	0.542565497	0.503929718	0.625	0.806287548	0.141	0.570191073	0.542565497	0	0.519128067	0.561837183	0.561837183	0	0	0.519128067	0.561837183	NA	0	0.63	0	0.037	0	0.018902535	0	0.017289133	3.842029645	7.094328394	1	0.9846	0.549	1.755728707	1.066739903	1	10.34	12.495806	975.230577	10/13/2014	2	0	xy4263883572868966	201478449
2450	0.08177992	0	0.097642613	0.15	0.650950755	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.15	0	0	0	1.21E-11	0	0.001222361	1.527951333	3.447621167	2	28.6893	0.9909	31.53293453	1.388499537	20	2.53	10.419142	217.891917	10/9/2014	NA	NA	xy4264374672866400	201478450
2451	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	28.9422	0.2529	31.79242492	0.259490388	21	2.53	10.41914168	217.8919168	6/25/2015	NA	NA	xy4264169972867511	201478450
2453	0.33805621	0.033751098	0.392377956	0.583333333	0.672647924	0.012	0.058809931	0.033751098	0	0	0.014615453	0.014615453	0	0	0	0.014615453	0.108281463	0	0.58	0	0	0	4.04E-05	0	0.001754027	0.034460263	0.034460263	2	2.1492	2.1492	3.319983081	3.319983081	0	8.08	1.449132	259.519496	9/4/2014	1	14	xy4262102272769347	201478454
2456	0.153974971	0.275761799	NA	NA	NA	0.062	0.323587919	0.275761799	0	0.155108483	0.202515739	0.202515739	0	0	0.155108483	0.202515739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	54.675	0.5112	72.65768705	1.95227581	79	1.18	18.415248	135.106241	NA	NA	NA	xy4261880072765265	201478495
2460	0.756235558	0.585739589	0.707674582	0.75	0.943566109	0.412	0.62268055	0.585739589	0.545454545	0.593098577	0.594160606	0.594160606	0	0.545454545	0.593098577	0.594160606	NA	0.1	0.75	0	0.001	0	0.000261652	0	0.186838651	6.248784326	15.05176412	1	1.1754	1.1754	1.223395154	1.223395154	0	4.47	0.743559	102.841853	7/9/2014	1	0	xy4261378572759629	201478516
2461	0.321328537	0.575484021	NA	NA	NA	0.3	0.598860131	0.575484021	0.454545455	0.504041099	0.54398398	0.54398398	0	0.454545455	0.504041099	0.54398398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.503	0.3276	1.94546548	0.722070326	1	4.47	0.743559	102.841853	NA	NA	NA	xy4261916772761450	201478516
2464	0.465770853	0.432186636	0.371786674	0.625	0.594858679	0.09	0.472193262	0.432186636	0	0.390553738	0.44664463	0.44664463	0	0	0.390553738	0.44664463	NA	0	0.63	0	0.014	0	0.025918191	0	0.000470334	0.261296565	0.261296565	1	2.556	1.7451	3.735291421	2.2561941	1	4.74	1.637602	161.840451	9/4/2014	2	0	xy4263364172782530	201478468
2465	0.104238193	0.005644309	0.122575638	0.15	0.817170917	0.007	0.010761112	0.005644309	0	0.003887181	0.006056903	0.006056903	0	0	0.003887181	0.006056903	NA	0	0.15	0	0	0	1.03E-05	0	0.021059121	5.541873836	8.707440826	2	3.2202	0.6642	4.312559498	0.577268077	2	4.74	1.637602	161.840451	9/4/2014	2	0	xy4262906872783892	201478468
2466	0.413242056	0.012255302	0.489312721	0.5	0.978625441	0.011	0.026553962	0.012255302	0	0.006013924	0.006633628	0.006633628	0	0	0.006013924	0.006633628	NA	0	0.5	0	0	0	7.50E-23	0	0.32449296	6.387656685	10.53899274	2	3.6585	0.4383	5.076924826	0.764365328	3	4.74	1.637602	161.840451	9/4/2014	1	14	xy4262345072785949	201478468
2468	0	NA	0	NA	0	0.341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.1152	0.1152	0.395432183	0.395432183	0	9.31	0.420355	161.050719	NA	0	0	xy4261219572711856	201478471
2469	0.654412847	0.600382353	0.542897079	0.9	0.603218977	0.463	0.683787074	0.600382353	0	0	0.621393973	0.621393973	0	0	0	0.621393973	NA	0.9	0.5	0	0	0	0.000446254	0	0.000543611	1.812037931	2.186935189	1	0.7128	0.5976	1.095068053	0.69963587	1	2.85	0.545589	56.16712	7/21/2014	2	0	xy4260737572707037	201478471
2472	0.631249785	0.666632621	0.261178406	0.483333333	0.540369116	0.364	0.741343057	0.666632621	0	0	0.690293769	0.690293769	0	0	0	0.690293769	0.225673305	0.1	0.48	0.015	0.535	0	0.330566637	0	0.00018715	0.623832886	1.062243415	1	1.0071	1.0071	0.933429289	0.933429289	0	4.82	1.284648	145.761814	5/23/2016	2	0	xy4261154072705946	201478472
2474	0.519552236	0.422954525	0.47934394	0.8	0.599179925	0.429	0.552139435	0.422954525	0.363636364	0.438480324	0.438480324	0.438480324	0	0.363636364	0.438480324	0.438480324	NA	0.8	0.79	NA	NA	NA	NA	NA	0.000506206	0.723151022	0.723151022	1	0.5202	0.5202	0.627471579	0.627471579	0	7.82	2.144236	305.525629	5/23/2016	2	0	xy4261618172699814	201478479
2475	0.456846332	0.545459934	0	0.9	0	0.312	0.644657851	0.545459934	0.363636364	0.564714358	0.564714358	0.564714358	0	0.363636364	0.564714358	0.564714358	NA	0.9	0.75	0.189	0.84	0	0.76155539	0	0	0	0	1	0.8478	0.2214	1.682344506	0.637670859	2	7.82	2.144236	305.525629	7/17/2014	0	0	xy4260910072694498	201478479
2477	0.538538968	0.496168344	0.44048997	0.8	0.550612463	0.373	0.603450941	0.496168344	0.454545455	0.513151212	0.513151212	0.513151212	0	0.454545455	0.513151212	0.513151212	NA	0.8	0.5	0	0.029	0	0.007821094	0	0.000222688	0.742294831	1.41762925	1	0.6264	0.1062	1.044673646	0.417202067	1	7.82	2.144236	305.525629	7/8/2014	2	0	xy4261285772698629	201478479
2479	0	NA	0	0.4375	0	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.44	0.032	0.267	0	0.081639848	0.001	0	0	0	1	0.2835	0.2835	0.272424462	0.272424462	0	4.78	0.986343	126.662061	5/29/2015	2	0	xy4262401372692835	201478480
2480	0.48717193	0.474122885	0.322634536	0.5	0.645269072	0.176	0.540515171	0.474122885	0	0.491006915	0.491006915	0.491006915	0	0	0.491006915	0.491006915	0.06473187	0.2	0.5	0.133	0.363	0.021	0.281706704	0.065	0.001103975	0.551987577	0.61678755	1	2.1033	1.8198	2.140489493	1.868065031	1	4.8	1.507131	157.224907	5/31/2016	2	0	xy4260895772691343	201478480
2481	0.184447631	0	0.220224583	0.316666667	0.695446051	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.32	0.15	0.61	0.001	0.609617291	0.041	0.002600976	2.889973067	4.677739802	2	680.4783	6.0858	712.8836908	5.602994398	387	0.46	212.75209	179.019108	9/10/2014	2	0	xy4265231772954447	201478483
2482	0.244166439	0.02253714	0.284014552	0.483333333	0.587616315	0.01	0.038950585	0.02253714	0	0.02311983	0.02311983	0.02311983	0	0	0.02311983	0.02311983	0.064295574	0.1	0.48	0	0	0	4.36E-11	0	0.000416229	0.693714576	0.693714576	2	6.4575	0.5724	9.02757071	0.880643075	9	3.01	3.076064	140.85388	9/4/2014	2	0	xy4263093472797037	201478493
2483	0.41733051	0.072318683	0.474173077	0.483333333	0.981047746	0.024	0.112358509	0.072318683	0	0.036496772	0.036496772	0.036496772	0	0	0.036496772	0.036496772	0.079310662	0	0.48	0	0.008	0	0.016882975	0	0.341670868	6.752388686	15.31221602	2	7.5978	1.1403	10.36175932	1.334188607	10	3.01	3.076064	140.85388	9/4/2014	1	14	xy4262111972790222	201478493
2492	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9477	0.9477	0.715289719	0.715289719	0	11.24	0.426719	195.903279	10/30/2014	2	0	xy4261895572790306	201478552
2493	0.561985112	0.579325614	0.275	0.275	NA	0.25	0.612825146	0.579325614	0	0.521676721	0.521676721	0.521676721	0	0	0.521676721	0.521676721	NA	0	0.28	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9549	0.0072	0.732000531	0.016710812	1	11.24	0.426719	195.903279	5/18/2016	NA	NA	xy4261909772790372	201478552
2494	0.568411177	0.000199783	0.678598203	0.909	0.746532677	0.009	0.000798229	0.000199783	NA	NA	NA	NA	NA	NA	NA	NA	0.066633673	0.1	0.15	0.909	0.96	0.659	0.968478058	0.908	0.006125877	0.567210872	0.943078444	2	217.4832	1.2483	326.6459176	1.509173469	276	0.31	65.735908	67.060635	10/7/2014	2	0	xy4259091372615377	201478502
2497	0.644549371	0.76957137	0	0.5	0	0.966	0.775399946	0.76957137	0	0.79228828	0.797861222	0.797861222	0	0	0.79228828	0.797861222	NA	0	0.5	0	0.019	0	0.010302279	0	0	0	0	1	0.4023	0.4023	0.649867133	0.649867133	0	10.83	0.732562	247.317782	9/10/2014	2	0	xy4264479672907083	201478510
2498	0.484865399	0.482770423	0.288430148	0.5625	0.512764707	0.099	0.507891678	0.482770423	0	0	0.500104851	0.500104851	0	0	0	0.500104851	0.100063265	0	0.56	0.104	0.505	0.001	0.568719031	0.048	0.000117234	0.048847339	0.048847339	2	6.6807	5.6628	7.621489838	6.840881348	2	0.62	3.345104	30.255275	10/9/2014	2	0	xy4263520272896557	201478606
2499	0.603705102	0.562922304	0.473646938	0.75	0.631529251	0.202	0.592883681	0.562922304	0	0	0.566017159	0.566017159	0	0	0	0.566017159	0.193908422	0.3	0.75	0.395	0.739	0.042	0.825142611	0.423	0.000874716	0.031239868	0.031239868	1	7.5987	0.918	9.096574123	1.475084285	3	0.62	3.345104	30.255275	10/29/2014	1	14	xy4262757172884488	201478606
2500	0.935151502	0.70478474	0.88161279	0.997	0.884265587	0.375	0.729907167	0.70478474	0	0	0.68999408	0.68999408	0	0	0	0.68999408	NA	0	0.44	0.997	0.997	0.997	0.997070616	0.997	0.063828929	3.546051583	5.144161855	1	7.7283	0.1296	9.327758043	0.23118392	4	0.62	3.345104	30.255275	5/27/2015	2	0	xy4262646972882477	201478606
2503	0.18264304	0	0.218069959	0.316666667	0.688641975	0	0	0	0	0	0	0	0	0	0	0	NA	0.1	0.32	0	0	0	6.26E-12	0	0.002299186	0.095401907	0.095983207	2	44.9361	1.1601	59.37944953	0.690822197	65	0.9	15.924995	95.826755	9/12/2014	1	0	xy4260165672778185	201478775
2504	0.365085633	8.64E-08	0.43590056	0.483333333	0.901863228	0.001	0.000000245	8.64E-08	0	8.95E-08	8.95E-08	8.95E-08	0	0	8.95E-08	8.95E-08	0.091139266	0.3	0.48	0.053	0.376	0	0.465248918	0.025	0.086568877	3.394857924	8.941648877	2	46.773	1.8369	60.99629381	1.616844282	66	0.9	15.924995	95.826755	9/17/2014	1	0	xy4261322072768835	201478775
2506	0.754140335	0.818306384	0.246339296	0.75	0.328452394	0.408	0.83043499	0.818306384	0.818181818	0.846902486	0.847802449	0.847802449	0	0.818181818	0.846902486	0.847802449	NA	0	0.75	0	0.003	0	0.002963156	0	0.00000516	0.002869058	0.002869058	1	5.8014	1.6092	7.453843214	2.292845808	9	3.43	3.215633	164.108858	7/9/2014	2	0	xy4259562072761487	201478733
2507	0.538523	0.526806124	0.348519435	0.483333333	0.721074693	0.1	0.562628637	0.526806124	0.363636364	0.541839508	0.545035622	0.545035622	0	0.363636364	0.541839508	0.545035622	0.102437517	0	0.48	0	0.004	0	0.004548596	0	0	60	60	2	7.3332	1.5318	9.425309005	1.971465791	10	3.43	3.215633	164.108858	9/17/2014	2	0	xy4261184972765488	201478733
2508	0.459121873	0.111363087	0.511055829	0.566666667	0.901863228	0.032	0.154806672	0.111363087	0	0.09550549	0.104697979	0.104697979	0	0	0.09550549	0.104697979	0.066940401	0	0.57	0	0	0	2.24E-43	0	0.086568877	3.394857924	8.941648877	2	7.3908	0.0576	9.709117424	0.283808419	11	3.43	3.215633	164.108858	9/17/2014	1	0	xy4261347372767570	201478733
2510	0.141406225	0	0.168834517	0.316666667	0.533161634	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0.32	0	0	0	1.68E-40	0	0.000165573	0.275954695	0.275954695	2	2.8782	2.8782	1.058435392	1.058435392	0	6.44	2.015876	243.962143	8/28/2014	2	0	xy4263518372845450	201478517
2513	0.493886873	0.470749296	0.356807586	0.583333333	0.611670147	1	0.610283682	0.470749296	0	0.485224092	0.485224092	0.485224092	0	0	0.485224092	0.485224092	0.328959289	0	0.58	0.159	0.859	0	0.706457307	0	0.000626344	1.565859164	1.565859164	1	0.3717	0.3717	0.483104641	0.483104641	0	6.45	0.472384	118.2802	8/28/2014	2	0	xy4265093672834816	201478518
2514	0.914979423	0.917718337	0.524213643	1	0.524213643	1	0.938332803	0.917718337	0	0.922872504	0.949897065	0.949897065	0	0	0.922872504	0.949897065	0.483533154	1	0.44	0	0	0	2.68E-12	0	0.000142299	0.118582791	0.118582791	1	2.6127	2.241	3.331797284	2.848692643	1	9.22	3.102082	433.273545	8/28/2014	2	0	xy4262763372838826	201478518
2516	0.480525335	0.171725279	0.516490149	1	0.516490149	0.237	0.313376216	0.171725279	0	0.177166463	0.177166463	0.177166463	0	0	0.177166463	0.177166463	NA	1	0.75	0	0	0	6.75E-23	0	0.000124864	0.0891884	0.103528256	1	0.5184	0.5184	0.544317937	0.544317937	0	6.9	1.01323	185.313752	10/7/2014	2	0	xy4258152272642386	201478620
2517	0.13111991	0.156552986	0	0.625	0	0.082	0.278603077	0.156552986	0	0.161047283	0.161076831	0.161076831	0	0	0.161047283	0.161076831	NA	0	0.63	0.162	0.651	0.001	0.69931314	0.051	0	0	0	1	1.6965	1.1781	2.422552884	1.878234947	1	6.9	1.01323	185.313752	6/11/2015	2	0	xy4258463472624528	201478620
2518	0.437004516	0.343622516	0.407228601	0.4375	0.93080823	0.171	0.470176127	0.343622516	0	0.354044878	0.354099676	0.354099676	0	0	0.354044878	0.354099676	NA	0.1	0.44	NA	NA	NA	NA	NA	0.138514032	0.950679695	2.901731478	1	1.8423	0.1458	2.598054833	0.175501949	2	6.9	1.01323	185.313752	11/12/2014	1	14	xy4258528972622764	201478620
2519	0.439262636	0.346689344	0.408902448	0.583333333	0.700975625	0	0.474700809	0.346689344	0	0.357224517	0.35726096	0.35726096	0	0	0.357224517	0.35726096	NA	NA	0.58	NA	NA	NA	NA	NA	0.002834353	0.708588198	1.093538181	1	1.8522	0.0099	2.674199318	0.076144485	3	6.9	1.01323	185.313752	11/12/2014	1	14	xy4258588072622317	201478529
2521	0.32122545	0.143761932	0.335612287	0.8	0.419515359	0.058	0.229722864	0.143761932	0.090909091	0.138204041	0.148282613	0.148282613	0	0.090909091	0.138204041	0.148282613	NA	0.8	0.63	0	0.006	0	0.013729328	0	0.0000242	0.08061143	0.08061143	2	3.2652	1.4301	3.668647836	1.3019447	3	4.57	1.818644	164.435186	10/9/2014	2	0	xy4259007872635646	201478532
2522	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.5721	0	4.510501783	0.009865747	7	4.57	1.818644	164.435186	10/30/2015	NA	NA	xy4258690272627457	201478532
2523	0.526050935	0.628088021	0	0	0	0.61	0.731506416	0.628088021	0.454545455	0.648511566	0.648783498	0.648783498	0	0.454545455	0.648511566	0.648783498	NA	0	NA	NA	NA	NA	NA	NA	0	0	0	1	3.7926	0.2205	4.677235202	0.166733419	8	4.57	1.818644	164.435186	11/12/2014	NA	NA	xy4258629172625613	201478532
2524	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.5721	0.0558	4.500636036	0.233802876	6	4.57	1.818644	164.435186	10/30/2015	NA	NA	xy4258695272627557	201478532
2525	0.155324734	0.185452773	0	0.375	0	0.069	0.290970826	0.185452773	0.090909091	0.18965562	0.190343194	0.190343194	0	0.090909091	0.18965562	0.190343194	NA	0	0.38	0.05	0.335	0.001	0.467510216	0.037	0	0	0	2	3.5163	0.0963	4.26683316	0.166860698	5	4.57	1.818644	164.435186	10/29/2014	NA	NA	xy4258860472628868	201478532
2526	0.312898151	0.249768288	0.290334306	0.3125	0.92906978	0.091	0.348217849	0.249768288	0.181818182	0.255732502	0.256861775	0.256861775	0	0.181818182	0.255732502	0.256861775	NA	0.1	0.31	NA	NA	NA	NA	NA	0.134490337	0.920536185	0.931736987	1	3.42	0.1548	4.099972463	0.431324627	4	4.57	1.818644	164.435186	10/9/2014	1	14	xy4258909972630719	201478532
2527	0.526050935	0.628088021	0	0.375	0	0.61	0.731506416	0.628088021	0.454545455	0.648511566	0.648783498	0.648783498	0	0.454545455	0.648511566	0.648783498	NA	0	0.38	0.217	0.626	0.008	0.733978575	0.196	0	0	0	1	3.7926	0	4.685354134	0.008118931	9	4.57	1.818644	164.435186	11/12/2014	NA	NA	xy4258627672625516	201478532
2528	0.573509709	0.533971793	0.452341467	0.75	0.603121956	0.391	0.644417808	0.533971793	0.363636364	0.551123686	0.551255667	0.551255667	0	0.363636364	0.551123686	0.551255667	NA	0	0.75	0	0	0	0.001613337	0	0.000540921	0.200341122	0.3187517	1	3.8601	0.0675	4.801641523	0.116287389	10	4.57	1.818644	164.435186	11/12/2014	2	0	xy4258610272624123	201478532
2529	0.384362928	0.458917064	0	1	0	0.504	0.60578409	0.458917064	0	0.472801732	0.472852053	0.472852053	0	0	0.472801732	0.472852053	NA	0	1	NA	NA	NA	NA	NA	0	0	0	1	5.7627	0.0504	7.797126104	0.321285263	15	1.9	3.291215	91.967912	10/28/2014	1	14	xy4258709372621342	201478529
2530	0.55414521	0.393444154	0.530483637	NA	0.530483637	0	0.552544421	0.393444154	0	0.383843106	0.383843106	0.383843106	0	0	0.383843106	0.383843106	NA	NA	NA	NA	NA	NA	NA	NA	0.000158233	0.226047656	0.226047656	1	5.841	0.0342	7.897057174	0.019844188	18	1.9	3.291215	91.967912	9/19/2014	1	14	xy4258751472620277	201478529
2531	0.499711677	0.596639788	0	0.5625	0	0.921	0.716559144	0.596639788	0	0.4276455	0.427700925	0.427700925	0	0	0.4276455	0.427700925	NA	0	0.56	0	0	0	0.00161365	0	0	0	0	1	7.1982	1.3572	8.0757935	0.178736326	19	1.9	3.291215	91.967912	9/24/2014	2	0	xy4258803472618260	201478529
2532	0.558389471	0.408646691	0.530483637	NA	0.530483637	0	0.565876171	0.408646691	0	0.415523366	0.415523366	0.415523366	0	0	0.415523366	0.415523366	NA	NA	NA	NA	NA	NA	NA	NA	0.000158233	0.226047656	0.226047656	1	5.8068	0.0018	7.877212986	0.048177497	17	1.9	3.291215	91.967912	9/19/2014	1	1	xy4258742172620482	201478529
2533	0.359588236	0.429336873	0	NA	0	0	0.583564653	0.429336873	0	0.442299455	0.442299455	0.442299455	0	0	0.442299455	0.442299455	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	5.805	0.0423	7.829035489	0.031909386	16	1.9	3.291215	91.967912	9/9/2014	1	1	xy4258725172621026	201478529
2534	0.226383598	0.000175415	0.270236317	0.4	0.675590792	0.009	0.000579287	0.000175415	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.4	0.074	0.374	0.002	0.522911363	0.073	0.001843581	0.008484034	0.078938689	2	228.7341	4.0527	335.8125563	1.090845198	297	0.43	69.020167	95.314966	10/7/2014	1	14	xy4258578472612021	201478672
2535	0.79064931	0.0000301	0.944	0.944	NA	0.006	0.0000972	0.0000301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.944	0.973	0.806	0.978182448	0.944	NA	NA	NA	2	228.7575	0.0234	335.8918419	0.079285532	298	0.43	69.020167	95.314966	10/7/2014	NA	NA	xy4258519172611499	201478672
2538	0.126416077	0.15093676	0	1	0	0.134	0.212880903	0.15093676	0	0	0.156075778	0.156075778	0	0	0	0.156075778	NA	1	0.63	0.505	0.822	0.046	0.821853665	0.321	0	0	0	1	1.5741	0.9576	1.855581373	1.262921833	1	6.69	0.948567	173.846068	5/31/2016	2	0	xy4259266672647441	201478541
2539	0.743362753	0.782672554	0.314636519	0.75	0.419515359	1	0.829027587	0.782672554	0	0	0.810450574	0.810450574	0	0	0	0.810450574	NA	0.1	0.75	0.003	0.057	0	0.062038661	0.001	0.0000242	0.08061143	0.08061143	1	1.8351	0.261	2.366703136	0.511121763	2	6.69	0.948567	173.846068	10/9/2014	2	0	xy4259329672641777	201478541
2543	0.790939555	0.748201562	0.588465042	1	0.588465042	0.966	0.766820715	0.748201562	0	0	0.775606165	0.775606165	0	0	0	0.775606165	NA	1	0.81	NA	NA	NA	NA	NA	0.00042467	1.415566505	3.12218137	1	0.6165	0.6165	0.59265954	0.59265954	0	3.41	0.407337	58.067908	10/7/2014	2	0	xy4259369572650917	201478541
2545	0.418771667	0	0.5	0.5	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7371	0.0828	2.257822233	0.442217843	2	7.23	0.740336	165.980598	8/19/2014	0	0	xy4266153373044427	201478547
2548	0.200532607	NA	0.359144296	0.762	0.471317974	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.28	0.762	0.911	0.254	0.816469846	0.355	0.0000581	0.193773301	0.209018966	1	0.0882	0.0882	0.604477147	0.604477147	0	6.9	0.179899	78.085164	4/21/2016	2	0	xy4266346273045683	201478547
2550	0.870353817	0.909090909	0.390251282	0.828	0.471317974	0.94	0.880562017	0.898957723	0.909090909	0.932927439	0.932927439	0.932927439	0	0.909090909	0.932927439	0.932927439	NA	0.2	0.58	0.828	0.921	0.523	0.875593838	0.645	0.0000581	0.193773301	0.209018966	1	0.5661	0.5661	1.211127242	1.211127242	0	8.03	0.698323	179.039261	8/20/2014	2	0	xy4266276073046904	201478547
2551	0.636461106	0.713044204	0.140610108	0.233333333	0.602614749	0.092	0.708867258	0.713044204	0	0.739612337	0.739612337	0.739612337	0	0	0.739612337	0.739612337	0.112298676	0.1	0.23	0	0	0	1.97E-08	0	0.000536342	0.412570481	0.412570481	2	16.8696	2.0709	20.784413	1.599281447	15	2.45	15.889777	260.573128	8/19/2014	2	0	xy4266631373030385	201478548
2554	0	NA	0	0.625	0	0.982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.63	0.022	0.628	0	0.292459215	0	0	0	0	1	0.1854	0.1854	0.107364589	0.107364589	0	4.29	0.251552	57.408471	5/19/2015	2	0	xy4265409373039962	201478551
2555	0.721445963	0.601542168	0.66086939	0.992	0.666198982	1	0.634527025	0.601542168	0.545454545	0.623589841	0.623589841	0.623589841	0	0.545454545	0.623589841	0.623589841	NA	0.4	0.79	0.992	0.995	0.883	0.994097577	0.953	0.001583469	2.639114763	3.566231076	1	0.3042	0.1188	0.747143173	0.639778584	1	11.1	5.924146	720.842716	8/20/2014	2	0	xy4265881173037368	201478551
2560	0.687388151	0.709686342	0.333099491	0.5	0.666198982	0.107	0.700621227	0.709686342	0.636363636	0.736362677	0.736362677	0.736362677	0	0.636363636	0.736362677	0.736362677	0.102181865	0.5	0.5	0	0	0	5.16E-10	0	0.001583469	2.639114763	3.566231076	2	8.0235	1.6542	14.61270182	3.424625482	11	4.17	5.577975	262.771943	8/19/2014	2	0	xy4266143573038187	201478551
2562	0	NA	0	0.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.5	0	0	0	1.67E-15	0	0	0	0	1	0.0072	0.0072	0.007384682	0.007384682	0	7.74	0.444099	137.621224	5/18/2015	0	0	xy4266749273045126	201478551
2563	0.685262728	0.818181818	0	0.5	0	0.814	0.823325489	0.791510284	0.818181818	0.819645481	0.819645481	0.819645481	0	0.818181818	0.819645481	0.819645481	NA	0	0.5	0.008	0.436	0	0.109837953	0	0	0	0	1	0.3969	0.1863	0.68277122	0.456138074	2	7.74	0.444099	137.621224	8/20/2014	2	0	xy4266219273041876	201478551
2564	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2106	0.2034	0.226633146	0.219248464	1	7.74	0.444099	137.621224	5/18/2015	2	0	xy4266599373043467	201478551
2566	0.345853251	0.619406609	NA	NA	NA	0.308	0.646791734	0.619406609	0.363636364	0.547303928	0.547303928	0.547303928	0	0.363636364	0.547303928	0.547303928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.7964	1.3221	2.245036815	1.343547194	2	7.75	0.863329	192.129724	NA	NA	NA	xy4261618972802822	201478650
2569	0.54778	NA	0.981047746	NA	0.981047746	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.341670868	6.752388686	15.31221602	1	0.1476	0.1476	0.347345848	0.347345848	0	2.02	0.257084	27.327081	6/26/2015	NA	NA	xy4261866572796525	201478555
2570	0.54778	NA	0.981047746	NA	0.981047746	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.341670868	6.752388686	15.31221602	1	0.1476	0	0.361278785	0.013932937	1	2.02	0.257084	27.327081	6/26/2015	1	14	xy4261854472796480	201478555
2572	0.859542246	0.909090909	0.35152527	0.583333333	0.602614749	0.921	0.854402977	0.878682056	0.909090909	0.912561576	0.912561576	0.912561576	0	0.909090909	0.912561576	0.912561576	NA	0	0.58	0.37	0.865	0	0.74834936	0.004	0.000536342	0.412570481	0.412570481	1	0.4977	0.4977	0.483858858	0.483858858	0	13.87	0.582878	282.533465	8/19/2014	2	0	xy4265992673018617	201478562
2573	0.491774501	0.348826127	0.470887677	1	0.470887677	0.047	0.404234594	0.348826127	0	0.352094348	0.352094348	0.352094348	0	0	0.352094348	0.352094348	0.090361364	1	0.63	0	0.007	0	0.010207874	0	0.0000577	0.007798413	0.007798413	2	10.0746	1.9413	11.14032279	2.2225147	9	2.88	4.624188	165.23989	8/8/2014	2	0	xy4262908472813153	201478564
